Date_MCHP_L01d,Open_MCHP_L01d,High_MCHP_L01d,Low_MCHP_L01d,Close_MCHP_L01d,Adj Close_MCHP_L01d,Volume_MCHP_L01d,Daily_Return_MCHP_L01d,Vol5_MCHP_L01d,Vol10_MCHP_L01d,Vol20_MCHP_L01d,Vol60_MCHP_L01d,SMA5_MCHP_L01d,SMA10_MCHP_L01d,SMA30_MCHP_L01d,SMA60_MCHP_L01d,SMA100_MCHP_L01d,EMA5_MCHP_L01d,EMA10_MCHP_L01d,EMA30_MCHP_L01d,EMA60_MCHP_L01d,EMA100_MCHP_L01d,Short12_MCHP_L01d,Long26_MCHP_L01d,MACD_MCHP_L01d,SIGNAL9_MCHP_L01d,Ret5/10_MCHP_L01d,Ret10/30_MCHP_L01d,Ret30/60_MCHP_L01d,Ret30/100_MCHP_L01d,Emaret5/10_MCHP_L01d,Emaret10/30_MCHP_L01d,Emaret30/60_MCHP_L01d,Emaret30/100_MCHP_L01d,RetMACD_MCHP_L01d,DayRange_MCHP_L01d,average20r_MCHP_L01d,PRVHI_MCHP_L01d,HitLevel_MCHP_L01d,hitlevel_2_MCHP_L01d,hitlevel_1.8_MCHP_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-03-03,81.25,82.87000274658203,80.41999816894531,82.5999984741211,82.5999984741211,5001500.0,1.912394033314802,0.8491750556502619,1.673041518727121,1.672111513007394,2.151727802325772,81.21600036621093,81.06899948120117,81.19166641235351,77.08099988301595,73.23299995422363,81.49487550409914,81.56324417410525,80.50723639591773,77.80894422434315,75.2235006405103,81.59954785187576,80.86614317645171,0.7334046754240404,1.225009512528276,-0.7627085533365348,0.7627085533365348,-0.7627085533365348,-0.7627085533365348,0.7627085533365348,0.7627085533365348,-0.7627085533365348,-0.7627085533365348,0.7627085533365348,2.040000915527344,2.024499130249024,82.87000274658203,76.8629995727539,77.28999938964844,77.71699920654297,0.0,1.0018132811056075,0.9991617710808539,1.0005561864220731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.912394033314802,1,-1.912394033314802,1,1.912394033314802,1,1.912394033314802,1
2023-03-06,83.1500015258789,83.62000274658203,81.58000183105469,81.97000122070312,81.97000122070312,3443100.0,-0.7627085533365348,1.017026220814116,1.615053893154207,1.658902856666923,2.138660602725681,81.48600006103516,80.93899993896484,81.47066650390624,77.19483324686686,73.4403999710083,81.65325074296715,81.6372000007594,80.60160832009744,77.94537232258445,75.3570947114052,81.65654067784921,80.94791043898886,0.7086302388603514,1.121733657794691,0.1707934458503801,-0.1707934458503801,0.1707934458503801,0.1707934458503801,-0.1707934458503801,0.1707934458503801,0.1707934458503801,0.1707934458503801,-0.1707934458503801,2.489997863769531,2.026999282836914,83.62000274658203,78.41610466003418,78.82100448608398,79.22590431213379,1.0,1.0067581774235264,1.0001966106408302,0.9735674917090579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7627085533365348,1,-0.7627085533365348,1,-0.7627085533365348,1,-0.7627085533365348,1
2023-03-07,82.7699966430664,83.80999755859375,81.31999969482422,82.11000061035156,82.11000061035156,4364800.0,0.1707934458503801,1.013978067167919,1.234149966370268,1.648829632364649,2.138651451947437,81.70200042724609,81.08199996948242,81.66399993896485,77.30949986775717,73.6659999847412,81.80550069876196,81.72316374795798,80.69892395172675,78.0819175123473,75.49081562029522,81.72630374438803,81.03399119242313,0.6923125519649034,1.035849436628734,2.935082224821,-2.935082224821,2.935082224821,2.935082224821,-2.935082224821,2.935082224821,2.935082224821,2.935082224821,-2.935082224821,2.520004272460938,2.01099967956543,83.80999755859375,79.16060432434082,79.56600418090821,79.97140403747558,1.0,1.0076465856539925,1.001007510564054,0.7485005983306636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707934458503801,1,0.1707934458503801,1,0.1707934458503801,1,0.1707934458503801,1
2023-03-08,82.12999725341797,84.6500015258789,82.12999725341797,84.5199966430664,84.5199966430664,5563200.0,2.935082224821,1.481663531227228,1.412550412327868,1.693592726495274,2.153892306492074,82.45,81.55599975585938,81.95733311971028,77.43783315022786,73.932799949646,82.71033268019679,82.23167881979587,80.94544477052285,78.29300207401022,75.66961128411246,82.156102651877,81.2922138183967,0.8638888334803028,1.001457315999047,-1.490764975011746,1.490764975011746,-1.490764975011746,-1.490764975011746,1.490764975011746,-1.490764975011746,-1.490764975011746,-1.490764975011746,1.490764975011746,2.699996948242188,2.054999542236328,84.6500015258789,79.3857982635498,79.78799819946289,80.19019813537598,0.0,1.0109617961500914,1.0058207964043862,0.8340555496190659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935082224821,1,2.935082224821,1,2.935082224821,1,2.935082224821,-1
2023-03-09,84.61000061035156,85.77999877929688,83.08000183105469,83.26000213623047,83.26000213623047,4814500.0,-1.490764975011746,1.842309282921423,1.482753036519436,1.667225943509279,2.157120708136151,82.89199981689453,81.7620002746582,82.19499994913737,77.56083323160807,74.17099998474121,82.89355583220802,82.41864669551126,81.09477105218141,78.4558545350666,75.81991605346134,82.32593334177753,81.43797591601401,0.887957425763517,0.9787573379519414,-2.029789092055341,2.029789092055341,-2.029789092055341,-2.029789092055341,2.029789092055341,-2.029789092055341,-2.029789092055341,-2.029789092055341,2.029789092055341,2.760002136230469,2.065499496459961,85.77999877929688,80.12900253295898,80.54000244140624,80.95100234985351,0.0,1.013820595612147,1.0057621564504848,0.8893533850597638,0.0,1.0,1.0,0.004284833,0.003018858,0.8057611584663391,0.4123252502331695,-1.490764975011746,-1,-1.490764975011746,1,-1.490764975011746,1,1.490764975011746,1
2023-03-10,83.8499984741211,84.06999969482422,81.30999755859375,81.56999969482422,81.56999969482422,4727100.0,-2.029789092055341,1.9551712436515,1.508597481882925,1.722217124012329,2.163433710630133,82.68600006103516,81.95100021362305,82.30533320109049,77.63149986267089,74.41359996795654,82.45237045308009,82.26434724084089,81.12543096460999,78.55795765505866,75.93377909586457,82.20963585763087,81.44775545518513,0.7618804024457404,0.9353819508507012,-0.3555239875105025,0.3555239875105025,-0.3555239875105025,-0.3555239875105025,0.3555239875105025,-0.3555239875105025,-0.3555239875105025,-0.3555239875105025,0.3555239875105025,2.290000915527344,2.068999481201172,84.06999969482422,81.23589988708495,81.64899978637695,82.06209968566894,0.0,1.0089687721381824,1.0022855978141871,0.8759624212586364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029789092055341,1,-2.029789092055341,-1,-2.029789092055341,1,-2.029789092055341,1
2023-03-13,80.58000183105469,82.37000274658203,80.08000183105469,81.27999877929688,81.27999877929688,5788100.0,-0.3555239875105025,1.93610801608631,1.480754936090871,1.618917504385821,2.164275397672405,82.54799957275391,82.01699981689453,82.42533315022787,77.6959997812907,74.63699996948242,82.06157989515236,82.08537479328743,81.13540308168656,78.64720490503368,76.03964483217015,82.06661476865642,81.43532903474896,0.6312857339074611,0.8745627074620533,2.411416232663496,-2.411416232663496,2.411416232663496,2.411416232663496,-2.411416232663496,-2.411416232663496,2.411416232663496,2.411416232663496,-2.411416232663496,1.879997253417969,2.079499435424805,82.37000274658203,79.51820083618163,79.93200073242187,80.3458006286621,1.0,1.0064742645676488,0.9997101201256011,0.9146574375033608,0.0,0.0,1.0,0.001391035,0.001391035,0.996055007,0.996055007,-0.3555239875105025,1,0.3555239875105025,1,-0.3555239875105025,1,-0.3555239875105025,1
2023-03-14,82.76000213623047,83.70999908447266,81.83000183105469,83.23999786376953,83.23999786376953,5799200.0,2.411416232663496,2.261969824953475,1.652613390556489,1.642581061499086,2.171556893487971,82.7739990234375,82.2379997253418,82.67733306884766,77.81483306884766,74.87669994354248,82.45438588469142,82.2953062606478,81.27118339020804,78.79778828072992,76.18222608032065,82.24713524482767,81.56900820726901,0.6781270375586672,0.8352755734813762,-3.279668185488147,3.279668185488147,-3.279668185488147,-3.279668185488147,3.279668185488147,-3.279668185488147,-3.279668185488147,-3.279668185488147,3.279668185488147,3.229995727539062,2.104999160766602,83.70999908447266,77.79510398864745,78.21100387573242,78.62690376281738,0.0,1.0065176597179628,1.0019330339878654,1.0061076614680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.411416232663496,1,2.411416232663496,1,2.411416232663496,1,2.411416232663496,1
2023-03-15,82.05000305175781,82.27999877929688,79.05000305175781,80.51000213623047,80.51000213623047,6068800.0,-3.279668185488147,2.152802794316786,2.000893112787957,1.783117943960357,2.133633003038889,81.97200012207031,82.21100006103515,82.77366638183594,77.94483311971028,75.08859996795654,81.80625796853778,81.97070551075375,81.22207492220949,78.85392643992665,76.26792461608123,81.97988399735118,81.49056331311802,0.4893206842331637,0.7660845956317337,-2.161219497703269,-2.161219497703269,2.161219497703269,2.161219497703269,-2.161219497703269,-2.161219497703269,2.161219497703269,2.161219497703269,-2.161219497703269,3.319999694824219,2.178499221801758,82.27999877929688,79.07900093078614,79.50000076293945,79.92100059509278,1.0,0.9970928472006495,0.9979938254625076,1.122131668051029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.279668185488147,1,-3.279668185488147,1,-3.279668185488147,1,-3.279668185488147,-1
2023-03-16,80.0999984741211,82.80000305175781,79.4800033569336,82.25,82.25,6275800.0,2.161219497703269,2.512459884346459,2.116443213268369,1.835837660513714,2.148412555418778,81.76999969482422,82.33099975585938,82.80999959309896,78.10449981689453,75.31849998474121,81.95417197902519,82.02148632698034,81.28839266916373,78.96527311402743,76.38638155437665,82.02144030545101,81.54681788251669,0.474622422934317,0.7077921610922504,1.872341538635068,1.872341538635068,-1.872341538635068,-1.872341538635068,1.872341538635068,1.872341538635068,-1.872341538635068,-1.872341538635068,1.872341538635068,2.339996337890625,2.227499008178711,82.80000305175781,77.487300491333,77.92300033569336,78.35870018005372,0.0,0.9931860409481396,0.9991793083621188,1.1528487833048018,0.0,0.0,1.0,0.003172927,0.003172927,0.9916309714317322,0.9916309714317322,2.161219497703269,1,2.161219497703269,1,2.161219497703269,1,-2.161219497703269,1
2023-03-17,82.20999908447266,82.23999786376953,79.9000015258789,80.70999908447266,80.70999908447266,8782500.0,-1.872341538635068,2.484918241473308,2.108077932494088,1.852303001099798,2.152081246105039,81.5979995727539,82.14199981689453,82.68266626993815,78.25833307902018,75.50709999084472,81.53944768084102,81.78303410106984,81.25107695402237,79.02247724420596,76.47199774309144,81.81968011760819,81.48483130488381,0.3348488127243741,0.6332034914186752,-1.957628359530802,-1.957628359530802,1.957628359530802,1.957628359530802,-1.957628359530802,-1.957628359530802,1.957628359530802,1.957628359530802,-1.957628359530802,2.260002136230469,2.260998916625977,82.23999786376953,77.89950523376464,78.34500503540039,78.79050483703614,1.0,0.9933773192112042,0.997021553150892,1.138084822646416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.872341538635068,1,-1.872341538635068,1,-1.872341538635068,1,-1.872341538635068,-1
2023-03-20,81.04000091552734,82.83000183105469,80.56999969482422,82.29000091552734,82.29000091552734,3825800.0,1.957628359530802,2.655187186588324,2.202415835789588,1.882662735178732,2.1621558190241,81.8,82.17399978637695,82.58099975585938,78.44283307393393,75.70569999694824,81.78963209240314,81.87520988551667,81.31810430637753,79.12960916785585,76.58720572670403,81.8920371634419,81.54447349826481,0.3475636651770913,0.5760755261703584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.330001831054688,2.23549919128418,82.83000183105469,77.26580024719239,77.71800003051757,78.17019981384277,0.0,0.9954486846526976,0.9989547777253556,1.169840882615919,0.0,0.0,1.0,0.0108322901651263,0.0108322901651263,0.8013874292373657,0.8013874292373657,1.957628359530802,1,1.957628359530802,-1,1.957628359530802,-1,-1.957628359530802,-1
2023-03-21,83.0,83.77999877929688,81.44999694824219,82.29000091552734,82.29000091552734,3771800.0,0.0,2.374425197119016,2.202130343327132,1.738860740920372,2.1433440065665,81.61000061035156,82.19199981689454,82.50833307902018,78.5983331044515,75.88379997253418,81.9564217001112,81.9506264364277,81.38080731341947,79.23322856941884,76.70013236410647,81.95326235607043,81.59969775139537,0.3535646046750571,0.5315733418712982,2.090170374975141,2.090170374975141,-2.090170374975141,-2.090170374975141,2.090170374975141,-2.090170374975141,-2.090170374975141,-2.090170374975141,2.090170374975141,3.25,2.296499252319336,83.77999877929688,77.91190361022949,78.35900344848633,78.80610328674317,0.0,0.9929190285205429,1.0000707165269567,1.2664213363984245,0.0,1.0,0.0,0.009196288,0.009196288,0.2171584963798523,0.2171584963798523,0.0,1,-0.0,1,-0.0,1,-0.0,1
2023-03-22,82.25,83.72000122070312,80.47000122070312,80.56999969482422,80.56999969482422,5048100.0,-2.090170374975141,2.023163695772066,2.036136251738343,1.788070205533881,2.086798064069188,81.62200012207032,81.79700012207032,82.30999984741212,78.77599970499675,76.06379997253418,81.49428103168222,81.6996033924998,81.32849714447784,79.27705713090755,76.7767634003583,81.7404527158787,81.523423821279,0.2170288945997072,0.4686644524169801,-2.147205366124295,-2.147205366124295,2.147205366124295,2.147205366124295,-2.147205366124295,-2.147205366124295,2.147205366124295,2.147205366124295,-2.147205366124295,3.120002746582031,2.346499633789063,83.72000122070312,78.72770042419434,79.1870002746582,79.64630012512207,1.0,0.9978605572363433,0.9974868622087286,1.1387339520767836,0.0,0.0,1.0,0.004449846,0.004449846,0.9791356921195984,0.9791356921195984,-2.090170374975141,1,-2.090170374975141,-1,-2.090170374975141,1,-2.090170374975141,1
2023-03-23,82.01000213623047,83.79000091552734,80.66999816894531,82.30000305175781,82.30000305175781,4942500.0,2.147205366124295,2.019481592664163,2.152917468613413,1.808387877916366,2.100727233638882,81.63200073242187,81.70100021362305,82.2269999186198,78.98216641743979,76.27439998626708,81.76285503837408,81.80876696691034,81.39117494494752,79.37617011191902,76.88613448256424,81.82653738293702,81.58094820872188,0.2455891742151408,0.4240493967766122,3.487245006269452,3.487245006269452,-3.487245006269452,-3.487245006269452,3.487245006269452,3.487245006269452,-3.487245006269452,-3.487245006269452,3.487245006269452,2.879997253417969,2.442499542236328,83.79000091552734,78.55770202636718,79.027001953125,79.49630187988281,0.0,0.9991554634457257,0.9994387896280746,1.19051752939973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147205366124295,1,-2.147205366124295,1,2.147205366124295,1,2.147205366124295,-1
2023-03-24,81.37999725341797,81.79000091552734,78.91000366210938,79.43000030517578,79.43000030517578,5487600.0,-3.487245006269452,2.476832163371765,2.33968125328221,1.932125132254719,2.147466151131569,81.3760009765625,81.4870002746582,82.04499994913736,79.15549977620442,76.43869998931885,80.98523679397465,81.37626393750405,81.26464754883321,79.3779350362881,76.93650806321001,81.45783937097374,81.42161873438513,0.0362206365886095,0.3464836447390117,2.36686043836697,2.36686043836697,-2.36686043836697,-2.36686043836697,2.36686043836697,2.36686043836697,-2.36686043836697,-2.36686043836697,2.36686043836697,2.800003051757812,2.522999572753906,81.79000091552734,78.41650192260742,78.90500183105469,79.39350173950196,0.0,0.9986378281477833,0.9951948255595796,1.2109367112014573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.487245006269452,1,-3.487245006269452,1,-3.487245006269452,1,3.487245006269452,1
2023-03-27,79.58000183105469,79.79000091552734,76.98999786376953,77.55000305175781,77.55000305175781,7203400.0,-2.36686043836697,2.237241827600203,2.435150202762725,1.980498890313464,2.159754442285537,80.4280014038086,81.1140007019043,81.87666676839193,79.31683311462402,76.59680000305175,79.84015887990238,80.68058014009564,81.02499306515092,79.31800284007399,76.94865647882482,80.85663378340206,81.13483238752386,-0.2781986041217976,0.2215471949668499,-0.399738937968647,-0.399738937968647,0.399738937968647,0.399738937968647,-0.399738937968647,-0.399738937968647,-0.399738937968647,0.399738937968647,-0.399738937968647,1.75,2.518999862670898,79.79000091552734,76.23940185546876,76.74400177001954,77.24860168457032,1.0,0.9915427756964328,0.9895833513004748,1.2295640329176358,0.0,0.0,1.0,0.055486605,0.055486605,0.8922547698020935,0.8922547698020935,-2.36686043836697,1,-2.36686043836697,-1,-2.36686043836697,1,-2.36686043836697,-1
2023-03-28,77.41999816894531,77.91999816894531,76.16999816894531,77.86000061035156,77.86000061035156,4260200.0,0.399738937968647,2.295417329705036,2.249245320573532,1.978670117972692,2.108871015518696,79.54200134277343,80.5760009765625,81.66100006103515,79.44033317565918,76.75180000305176,79.18010612338544,80.16774749832399,80.82080000355097,79.27019948827981,76.96670289727089,80.39561329524045,80.89225225588146,-0.4966389606410075,0.0779099638452783,-3.865915890874378,-3.865915890874378,3.865915890874378,3.865915890874378,-3.865915890874378,-3.865915890874378,-3.865915890874378,3.865915890874378,-3.865915890874378,2.590003967285156,2.580000305175781,77.91999816894531,74.24820121765137,74.75200119018555,75.25580116271972,1.0,0.9871673994581857,0.9876803152669446,1.1367459892091898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399738937968647,1,-0.399738937968647,-1,0.399738937968647,1,-0.399738937968647,1
2023-03-29,79.4000015258789,81.51000213623047,78.91999816894531,80.87000274658203,80.87000274658203,4717500.0,3.865915890874378,3.058433114864977,2.445063323914587,2.174916604676552,2.160530138533361,79.602001953125,80.61200103759765,81.52733357747395,79.61733322143554,76.9541000366211,79.74340499778431,80.29543027073454,80.82397437406911,79.32265205412578,77.04399596359389,80.46859628775454,80.89060414408151,-0.4220078563269709,-0.0220736001891714,-2.361810273087408,-2.361810273087408,2.361810273087408,2.361810273087408,-2.361810273087408,-2.361810273087408,-2.361810273087408,2.361810273087408,-2.361810273087408,1.449996948242188,2.522500228881836,81.51000213623047,72.2439974975586,72.75999755859375,73.27599761962891,1.0,0.9874708595311809,0.9931250723597974,1.1242101507051625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.865915890874378,1,-3.865915890874378,-1,3.865915890874378,1,3.865915890874378,-1
2023-03-30,82.05000305175781,83.08999633789062,81.63999938964844,82.77999877929688,82.77999877929688,3555900.0,2.361810273087408,3.095421364550249,2.464854699010509,2.23632922958667,2.16276704935223,79.69800109863282,80.66500091552734,81.42300008138021,79.84533322652182,77.18730003356933,80.75560292495517,80.74716999956405,80.95016949698703,79.43600768445926,77.15758017776622,80.82419667106875,81.0305593022456,-0.2063626311768587,-0.0589314063867089,-1.208021278988105,-1.208021278988105,1.208021278988105,1.208021278988105,-1.208021278988105,1.208021278988105,-1.208021278988105,1.208021278988105,-1.208021278988105,1.669998168945312,2.483499908447266,83.08999633789062,75.96050163269042,76.46500167846679,76.96950172424316,1.0,0.9880121514173517,1.0001044361727,1.1021877576881094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.361810273087408,1,-2.361810273087408,-1,2.361810273087408,1,-2.361810273087408,-1
2023-03-31,82.48999786376953,83.91999816894531,82.25,83.77999877929688,83.77999877929688,3115200.0,1.208021278988105,2.332563743244206,2.383280675858624,2.212188228836554,2.148043096926256,80.56800079345703,80.97200088500976,81.39433339436849,80.06183319091797,77.38650001525879,81.76373487640241,81.29859341406092,81.13273912810381,79.5784336219949,77.28871717977673,81.27893545695,81.2342214857309,0.044713971219096,-0.0382023308655479,1.277154106486607,1.277154106486607,-1.277154106486607,-1.277154106486607,1.277154106486607,-1.277154106486607,-1.277154106486607,-1.277154106486607,-1.277154106486607,2.459999084472656,2.504499816894531,83.91999816894531,77.62629653930664,78.1229965209961,78.61969650268554,0.0,0.9950106198792535,1.005721396186678,1.0773408179249067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208021278988105,1,-1.208021278988105,1,1.208021278988105,1,-1.208021278988105,1
2023-04-03,83.55000305175781,84.33000183105469,81.87000274658203,82.70999908447266,82.70999908447266,3434900.0,-1.277154106486607,1.947520105014138,2.367791748427683,2.225626265046954,2.129167799152136,81.6,81.0140007019043,81.37566680908203,80.28866653442383,77.55830001831055,82.0791562790925,81.55521262686304,81.23449783496632,79.68110789945318,77.3960692967014,81.49909909195348,81.34353834489696,0.1555607470565263,0.0005502847188669,-1.293676347077958,1.293676347077958,-1.293676347077958,-1.293676347077958,1.293676347077958,-1.293676347077958,-1.293676347077958,-1.293676347077958,-1.293676347077958,2.25,2.492499923706055,84.33000183105469,78.41009857177734,78.91099853515625,79.41189849853515,0.0,1.0072333089715186,1.0064244042208148,1.0638766200837093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.277154106486607,1,-1.277154106486607,-1,-1.277154106486607,1,-1.277154106486607,-1
2023-04-04,83.05000305175781,83.05999755859375,80.80999755859375,81.63999938964844,81.63999938964844,4198100.0,-1.293676347077958,2.266826332774904,2.407422406723009,2.246079151402327,2.035544940498975,82.35599975585937,80.94900054931641,81.40766677856445,80.43649991353352,77.69709999084472,81.93277064927781,81.57062840191493,81.26065922559097,79.74533384995138,77.48010751636372,81.52077606082963,81.36549842228595,0.15527763854368,0.0314957554838295,-2.596769674707809,2.596769674707809,-2.596769674707809,-2.596769674707809,2.596769674707809,-2.596769674707809,-2.596769674707809,-2.596769674707809,-2.596769674707809,2.80999755859375,2.506999588012695,83.05999755859375,78.84650199890137,79.34500198364258,79.84350196838379,0.0,1.0173813042408817,1.0044396157594684,1.0718332901224554,0.0,0.0,1.0,0.002326722,0.002326722,0.9965295195579528,0.9965295195579528,-1.293676347077958,1,1.293676347077958,-1,-1.293676347077958,1,1.293676347077958,1
2023-04-05,80.98999786376953,80.98999786376953,78.18000030517578,79.5199966430664,79.5199966430664,6202200.0,-2.596769674707809,2.035609499518481,2.45980884298661,2.205237264398674,2.061089039130957,82.08599853515625,80.84400024414063,81.3990000406901,80.53183314005534,77.82729995727539,81.12851264720734,81.19778626394246,81.1483584138152,79.73794574480762,77.52050136045683,81.21296384271221,81.22879458678821,-0.0158307440759983,0.0220304555718639,-1.031186782495566,1.031186782495566,-1.031186782495566,-1.031186782495566,1.031186782495566,1.031186782495566,-1.031186782495566,-1.031186782495566,1.031186782495566,2.560005187988281,2.5,80.98999786376953,77.54459846496582,78.04599838256836,78.5473983001709,0.0,1.015362899995855,0.9991468533820622,1.1154395414487759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.596769674707809,1,2.596769674707809,-1,-2.596769674707809,1,-2.596769674707809,-1
2023-04-06,78.45999908447266,79.9000015258789,77.33999633789062,78.69999694824219,78.69999694824219,3417100.0,-1.031186782495566,1.37741126019041,2.338995388577182,2.194339210319878,2.04803921834129,81.2699981689453,80.48399963378907,81.31566670735677,80.585999806722,77.87509994506836,80.31900741421896,80.74364275199696,80.9903996095847,79.70391463672351,77.54385770872982,80.82635355125528,81.04147624319221,-0.2151226919369265,-0.0254001739298941,2.35070670299047,-2.35070670299047,2.35070670299047,2.35070670299047,-2.35070670299047,-2.35070670299047,-2.35070670299047,2.35070670299047,-2.35070670299047,2.849998474121094,2.504499816894531,79.9000015258789,75.48999786376953,75.98999786376953,76.48999786376953,1.0,1.0097658980509494,0.9947409440136078,1.0659224324010583,0.0,1.0,0.0,0.0114297112450003,0.0114297112450003,0.2483955919742584,0.2483955919742584,-1.031186782495566,1,1.031186782495566,1,-1.031186782495566,1,1.031186782495566,1
2023-04-10,78.18000030517578,80.76000213623047,77.91000366210938,80.55000305175781,80.55000305175781,3132100.0,2.35070670299047,1.849023916352005,2.214073008615429,2.226601118883849,2.068563324138841,80.6239990234375,80.59599990844727,81.3446667989095,80.67183316548666,77.92229995727538,80.39600596006525,80.70843553377166,80.96198692843458,79.73165524049512,77.60338533928483,80.78383808979413,81.00507082160448,-0.2212327318103462,-0.0645666855059845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.170005798339844,2.448500061035156,80.76000213623047,74.39010192871093,74.89100189208985,75.39190185546875,0.0,1.000347400801802,0.996128910545222,0.9943734375402183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35070670299047,1,2.35070670299047,1,2.35070670299047,1,2.35070670299047,1
2023-04-11,81.1500015258789,81.55000305175781,80.37999725341797,80.55000305175781,80.55000305175781,2837100.0,0.0,1.849597741043254,2.032779195023864,2.225362874331176,2.068147705704809,80.19199981689454,80.89599990844727,81.3423334757487,80.76033325195313,77.97889999389649,80.44733832396278,80.67962962795096,80.93540732348771,79.75848631627423,77.66173420487836,80.74786346855778,80.97136209791213,-0.2234986293543528,-0.0963530742756582,1.63873326482191,1.63873326482191,-1.63873326482191,-1.63873326482191,1.63873326482191,1.63873326482191,1.63873326482191,-1.63873326482191,1.63873326482191,2.520004272460938,2.480500411987305,81.55000305175781,75.37330200195312,75.86300201416016,76.35270202636718,0.0,0.9912974672128477,0.9971208184140238,0.9134596512197174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-1,0.0,1,0.0,-1
2023-04-12,81.29000091552734,81.58000183105469,79.05999755859375,79.2300033569336,79.2300033569336,2406800.0,-1.63873326482191,1.891906197934638,2.132434269745993,2.1760437783448,2.079617454718415,79.71000061035156,81.03300018310547,81.28233362833659,80.83216667175293,78.00180000305176,80.04156000161973,80.41606121503871,80.8253812611294,79.74115900613191,77.69278903957253,80.51434652830791,80.84237256154336,-0.3280260332354459,-0.1426876660676157,-1.135925606906609,-1.135925606906609,1.135925606906609,1.135925606906609,-1.135925606906609,-1.135925606906609,-1.135925606906609,1.135925606906609,-1.135925606906609,2.260002136230469,2.432000732421875,81.58000183105469,76.09290214538574,76.5890022277832,77.08510231018066,1.0,0.9836733235871261,0.9953429550296236,0.9799592687275903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.63873326482191,1,1.63873326482191,1,-1.63873326482191,1,1.63873326482191,-1
2023-04-13,79.26000213623047,80.68000030517578,78.41999816894531,80.12999725341797,80.12999725341797,2885600.0,1.135925606906609,1.6148945861548,1.750851666023955,2.07118410987218,2.081738650576412,79.83200073242188,80.95899963378906,81.26066691080729,80.92616666158041,78.06669998168945,80.07103908555248,80.36404958565312,80.78051777676092,79.7539078011249,77.74105058836155,80.45521587063253,80.78960402020074,-0.3343881495682126,-0.1810277627677351,0.7487813486671505,0.7487813486671505,-0.7487813486671505,-0.7487813486671505,0.7487813486671505,0.7487813486671505,0.7487813486671505,-0.7487813486671505,0.7487813486671505,2.610000610351562,2.396500778198242,80.68000030517578,76.22960021972656,76.71600036621093,77.2024005126953,0.0,0.9860793870173166,0.9963539604884104,0.8453384987257392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135925606906609,1,1.135925606906609,-1,1.135925606906609,1,-1.135925606906609,-1
2023-04-14,80.33000183105469,81.4000015258789,78.79000091552734,79.52999877929688,79.52999877929688,2837900.0,-0.7487813486671505,1.566896396315396,1.531824340126507,2.012506570978662,2.081416750975313,79.99800109863281,80.63399963378906,81.21000010172526,81.01999994913737,78.12409996032714,79.89069231680062,80.21240398449744,80.69983913176324,79.7465665217207,77.77647530501373,80.31287477965782,80.69629992828193,-0.3834251486241129,-0.2215072399390107,-1.269963726559733,-1.269963726559733,1.269963726559733,1.269963726559733,-1.269963726559733,-1.269963726559733,-1.269963726559733,1.269963726559733,-1.269963726559733,1.949996948242188,2.37700080871582,81.4000015258789,75.40769859313964,75.88699874877929,76.36629890441894,1.0,0.9921125265019133,0.9959892528871346,0.7611524663900084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7487813486671505,1,0.7487813486671505,-1,-0.7487813486671505,1,0.7487813486671505,-1
