Date_MSFT_L01d,Open_MSFT_L01d,High_MSFT_L01d,Low_MSFT_L01d,Close_MSFT_L01d,Adj Close_MSFT_L01d,Volume_MSFT_L01d,Daily_Return_MSFT_L01d,Vol5_MSFT_L01d,Vol10_MSFT_L01d,Vol20_MSFT_L01d,Vol60_MSFT_L01d,SMA5_MSFT_L01d,SMA10_MSFT_L01d,SMA30_MSFT_L01d,SMA60_MSFT_L01d,SMA100_MSFT_L01d,EMA5_MSFT_L01d,EMA10_MSFT_L01d,EMA30_MSFT_L01d,EMA60_MSFT_L01d,EMA100_MSFT_L01d,Short12_MSFT_L01d,Long26_MSFT_L01d,MACD_MSFT_L01d,SIGNAL9_MSFT_L01d,Ret5/10_MSFT_L01d,Ret10/30_MSFT_L01d,Ret30/60_MSFT_L01d,Ret30/100_MSFT_L01d,Emaret5/10_MSFT_L01d,Emaret10/30_MSFT_L01d,Emaret30/60_MSFT_L01d,Emaret30/100_MSFT_L01d,RetMACD_MSFT_L01d,DayRange_MSFT_L01d,average20r_MSFT_L01d,PRVHI_MSFT_L01d,HitLevel_MSFT_L01d,hitlevel_2_MSFT_L01d,hitlevel_1.8_MSFT_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-03-21,274.8800048828125,275.0,269.5199890136719,273.7799987792969,273.7799987792969,34558700.0,0.5693669802799932,2.395028063590559,2.014423255389529,1.709310040594885,1.970380757867691,273.4160034179687,263.6400024414062,260.0623346964518,250.1533340454102,246.4730001831055,271.5193993045124,266.6632507006267,259.1098251132593,254.1997940389637,252.3155148422677,265.3132632872402,260.0957631934398,5.217500093800425,2.957995827029264,-0.5442290309805029,-0.5442290309805029,-0.5442290309805029,-0.5442290309805029,0.5442290309805029,-0.5442290309805029,-0.5442290309805029,-0.5442290309805029,-0.5442290309805029,8.860015869140682,6.143501281738286,275.0,264.4989099121094,265.6790100097656,266.8591101074219,0.0,1.0370808712108672,1.018210790542479,1.1785008029839084,3.0,9.0,14.0,0.979379177093506,0.1056816096449164,0.9958250522613524,0.4923058761205562,0.5693669802799932,1,0.5693669802799932,1,0.5693669802799932,1,0.5693669802799932,1
2023-03-22,273.3999938964844,281.0400085449219,272.1799926757812,272.2900085449219,272.2900085449219,34873300.0,-0.5442290309805029,2.430627352529338,2.036723252943675,1.71170772960074,1.93949624393791,274.7860046386719,265.4990036010742,260.2200017293295,250.7216674804687,246.8827001953125,271.7762690513156,267.6862975814076,259.9601595282052,254.7929158260442,252.7110493710331,266.3866087114989,260.9990406268829,5.387568084616021,3.443910278546615,1.972160177996972,1.972160177996972,1.972160177996972,1.972160177996972,-1.972160177996972,1.972160177996972,1.972160177996972,1.972160177996972,1.972160177996972,5.859985351562614,6.118500518798839,281.0400085449219,261.4842971801758,262.7129974365234,263.9416976928711,1.0,1.0349794195519915,1.0152789720910693,1.1898779316833172,1.0,2.0,4.0,0.6830406785011292,0.1065862164280713,0.9969733953475952,0.5904542696657922,-0.5442290309805029,1,-0.5442290309805029,1,-0.5442290309805029,1,-0.5442290309805029,1
2023-03-23,277.9400024414062,281.0599975585938,275.2000122070312,277.6600036621094,277.6600036621094,36610900.0,1.972160177996972,1.764010935755295,2.017428457082501,1.736587892975158,1.95231610711232,275.0780029296875,268.0330032348633,260.5843348185221,251.3705009460449,247.3918002319336,273.7375139215802,269.4996986869897,261.1020849561991,255.5426564108332,253.2050880698663,268.120977165439,262.2331860368997,5.887791128539334,3.93268644854516,1.048045675908972,1.048045675908972,1.048045675908972,1.048045675908972,-1.048045675908972,1.048045675908972,1.048045675908972,1.048045675908972,1.048045675908972,5.350006103515625,6.2410011291504,281.0599975585938,267.5793074035644,268.8030075073242,270.026707611084,1.0,1.0262840755048774,1.0157247494347388,1.1617197524199028,1.0,5.0,9.0,0.8930699825286865,0.1210720263305485,0.9940149188041688,0.5510359019175884,1.972160177996972,1,1.972160177996972,-1,1.972160177996972,1,1.972160177996972,-1
2023-03-24,277.239990234375,280.6300048828125,275.2799987792969,280.5700073242188,280.5700073242188,28172000.0,1.048045675908972,1.746672779115515,1.82435135159473,1.626385498145694,1.95025904663398,275.306005859375,271.2310043334961,261.1493352254232,252.0973342895508,247.8388003540039,276.0150117224597,271.5124820755768,262.3580799476842,256.3632252932393,253.7469676590614,270.0362125744821,263.5914690952196,6.444743479262513,4.43509785468863,-1.493389290382866,-1.493389290382866,-1.493389290382866,-1.493389290382866,1.493389290382866,-1.493389290382866,-1.493389290382866,-1.493389290382866,-1.493389290382866,5.94000244140625,6.366500854492193,280.6300048828125,267.3297950744629,268.577995300293,269.8261955261231,0.0,1.0150240992392905,1.016583140533589,1.121721359219413,1.0,0.0,5.0,0.4738143980503082,0.1432467413459877,0.9151668548583984,0.7103967467943827,1.048045675908972,1,-1.048045675908972,-1,1.048045675908972,1,-1.048045675908972,-1
2023-03-27,280.5,281.4599914550781,275.5199890136719,276.3800048828125,276.3800048828125,26840200.0,-1.493389290382866,1.356159883044755,1.978503429635514,1.692710783070361,1.956576510019863,276.1360046386719,273.4770050048828,261.5920018513997,252.7948343912761,248.2813003540039,276.136676109244,272.3974862223469,263.2627202660797,257.0195131486352,254.1951466139872,271.0121806219175,264.5387680424487,6.473412579468857,4.842760799644675,-0.4160915681914045,-0.4160915681914045,-0.4160915681914045,-0.4160915681914045,0.4160915681914045,-0.4160915681914045,-0.4160915681914045,-0.4160915681914045,-0.4160915681914045,4.090026855468693,6.433001708984378,281.4599914550781,266.6237030029297,267.8970031738281,269.1703033447266,0.0,1.0097229367922236,1.0137269617967213,1.1688372576245787,6.0,0.0,2.0,0.9370279908180236,0.5956672607633597,0.9517987966537476,0.2834604717876663,-1.493389290382866,-1,1.493389290382866,-1,-1.493389290382866,-1,1.493389290382866,-1
2023-03-28,275.7900085449219,276.1400146484375,272.0499877929688,275.2300109863281,275.2300109863281,21878600.0,-0.4160915681914045,1.380503619594631,1.901238024505063,1.695946740209329,1.931432476845499,276.4260070800781,274.9210052490234,261.7223353068034,253.3651679992676,248.7519004821777,275.8344544016054,272.9124907248889,264.0348035383538,257.6165786515103,254.6116785817563,271.6610776010576,265.3307119642175,6.330365636840099,5.14028176708376,1.918395003646298,1.918395003646298,1.918395003646298,1.918395003646298,-1.918395003646298,1.918395003646298,1.918395003646298,1.918395003646298,1.918395003646298,2.730010986328125,6.312502288818365,276.1400146484375,267.3073876953125,268.5939880371094,269.8805883789062,1.0,1.0054743064455605,1.0107065956158892,1.1210481906232477,10.0,11.0,8.0,0.9856165647506714,0.3474388882876176,0.993035078,0.3046314188197905,0.4160915681914045,-1,0.4160915681914045,1,0.4160915681914045,1,0.4160915681914045,-1
2023-03-29,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,280.510009765625,25087000.0,1.918395003646298,1.519562853964273,1.911394707821484,1.670186903420094,1.940985847765436,278.0700073242188,276.4280059814453,262.000335184733,254.0433347066243,249.3560005187988,277.3929728562786,274.2938578232046,265.0977200691455,258.3671829503338,255.124516823021,273.0224517802218,266.4551043939514,6.567347386270455,5.425694890921099,1.261979217890146,1.261979217890146,1.261979217890146,1.261979217890146,-1.261979217890146,1.261979217890146,1.261979217890146,1.261979217890146,1.261979217890146,2.97998046875,6.172001647949225,281.1400146484375,262.2525096130371,263.5150100708008,264.7775105285644,1.0,1.005940068687844,1.0112985214385353,1.1444196478295101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.918395003646298,1,1.918395003646298,-1,1.918395003646298,1,-1.918395003646298,-1
2023-03-30,284.2300109863281,284.4599914550781,281.4800109863281,284.0499877929688,284.0499877929688,25053400.0,1.261979217890146,1.387360694605345,1.507201870991255,1.648659208172546,1.944427398824244,279.3480041503906,277.213003540039,262.4913345336914,254.7845011393229,250.0540003967285,279.6119778351754,276.067699635889,266.3204470190696,259.2092421255021,255.6972984263863,274.7189957821829,267.7584290901749,6.960566692008001,5.732669251138479,1.496215519325293,1.496215519325293,1.496215519325293,1.496215519325293,-1.496215519325293,1.496215519325293,1.496215519325293,1.496215519325293,1.496215519325293,6.269989013671875,6.274001312255864,284.4599914550781,267.5616110229492,268.796011352539,270.0304116821289,1.0,1.0077016611164968,1.012838438556778,0.9141985581495103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.261979217890146,-1,-1.261979217890146,-1,1.261979217890146,1,-1.261979217890146,-1
2023-03-31,283.7300109863281,289.2699890136719,283.0,288.2999877929688,288.2999877929688,32766000.0,1.496215519325293,1.447710025275689,1.53170927293465,1.643525037515524,1.850528061739999,280.8940002441406,278.1000030517578,263.3630009969075,255.7711675008138,250.7231002807617,282.5079811544398,278.2917520280853,267.7384819077083,260.163037065419,256.3428962356255,276.8083791684576,269.2800260311226,7.528353137335046,6.091806028377793,-0.371133143234485,-0.371133143234485,-0.371133143234485,-0.371133143234485,0.371133143234485,-0.371133143234485,-0.371133143234485,-0.371133143234485,-0.371133143234485,4.319976806640682,6.283000183105477,289.2699890136719,270.6571885681152,271.9119888305664,273.1667890930175,0.0,1.0100467355689413,1.0151503919739921,0.931965889153777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.496215519325293,-1,-1.496215519325293,-1,1.496215519325293,1,-1.496215519325293,-1
2023-04-03,286.5199890136719,288.2699890136719,283.9500122070312,287.2300109863281,287.2300109863281,24883300.0,-0.371133143234485,1.095094944897353,1.187900064034393,1.6584842339479,1.800224450449166,283.0640014648437,279.6000030517578,264.335334777832,256.8531677246094,251.3167004394531,284.0819910984026,279.916890020493,268.9959999127805,261.0504788333177,256.9545222702929,278.4117071404377,270.609654546323,7.802052594114741,6.433855341525183,-0.0174140266106499,-0.0174140266106499,-0.0174140266106499,-0.0174140266106499,0.0174140266106499,-0.0174140266106499,-0.0174140266106499,-0.0174140266106499,-0.0174140266106499,4.779998779296818,6.306999969482429,288.2699890136719,275.4473886108398,276.7039886474609,277.960588684082,0.0,1.0123891215138674,1.0148797776282978,0.7162564706489154,3.0,7.0,2.0,0.8340566158294678,0.1869348716896543,0.997032642,0.3190670600774926,0.371133143234485,-1,0.371133143234485,-1,-0.371133143234485,-1,0.371133143234485,-1
2023-04-04,287.2300109863281,290.4500122070312,285.6700134277344,287.1799926757812,287.1799926757812,25824300.0,-0.0174140266106499,0.9965030176611772,1.200935975083376,1.620458736361806,1.798570921836886,285.4539978027344,280.9400024414062,265.4856679280599,257.8906677246094,251.8998004150391,285.1146582908622,281.2374541396363,270.1691607361999,261.9071842052018,257.5530464367382,279.7606741458752,271.8370870003569,7.923587145518297,6.731801702323806,-0.9889255555127932,-0.9889255555127932,-0.9889255555127932,-0.9889255555127932,0.9889255555127932,-0.9889255555127932,-0.9889255555127932,-0.9889255555127932,-0.9889255555127932,4.22998046875,6.331999206542979,290.4500122070312,274.3945890808105,275.655989074707,276.9173890686035,0.0,1.016067471068915,1.0137862297292055,0.7411086429634567,0.0,1.0,2.0,0.1763084381818771,0.1067221216579259,0.9966795444488524,0.6425740569829941,0.0174140266106499,1,0.0174140266106499,1,0.0174140266106499,1,0.0174140266106499,1
2023-04-05,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,284.3399963378906,22064800.0,-0.9889255555127932,1.068408932072255,1.250510884288389,1.651484944537499,1.806231664873375,286.2199951171875,282.1450012207031,266.5800013224284,258.8443344116211,252.4981004333496,284.8564376398717,281.8015527211371,271.0834081943735,262.6426862423391,258.0834810882462,280.4651852523391,272.7632284327668,7.701956819572274,6.9258327257735,2.553284750344334,2.553284750344334,2.553284750344334,2.553284750344334,-2.553284750344334,2.553284750344334,2.553284750344334,2.553284750344334,2.553284750344334,10.04998779296875,6.43549880981446,287.1499938964844,276.5196139526366,277.7860137939452,279.0524136352539,1.0,1.0144429065865208,1.0108405538906224,0.757203926335881,4.0,4.0,3.0,0.92824918,0.3017359392011047,0.9797905683517456,0.3027233032821682,-0.9889255555127932,-1,-0.9889255555127932,1,-0.9889255555127932,-1,-0.9889255555127932,1
2023-04-06,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,291.6000061035156,29770300.0,2.553284750344334,1.453099658469344,1.339881437822251,1.684966770860275,1.827149720319913,287.7299987792969,283.5390014648438,267.8076680501302,259.8901677449545,252.9843005371094,287.1042937944197,283.5830896997514,272.4070596723827,263.5921065656564,258.747174652905,282.1782346140586,274.1585452972668,8.019689316791812,7.144604043977163,-0.757884570926105,-0.757884570926105,-0.757884570926105,-0.757884570926105,0.757884570926105,-0.757884570926105,-0.757884570926105,-0.757884570926105,-0.757884570926105,4.8900146484375,6.420500183105474,292.0799865722656,272.9918965148926,274.2789962768555,275.5660960388183,0.0,1.0147810258652292,1.0124168338048523,0.7951975439480996,1.0,2.0,9.0,0.9149551391601562,0.1437797728434553,0.9947224855422974,0.6491868371440722,-2.553284750344334,1,2.553284750344334,-1,-2.553284750344334,1,2.553284750344334,1
2023-04-10,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,289.3900146484375,23103000.0,-0.757884570926105,1.429574777730559,1.378810227370008,1.642220076624532,1.800878097872046,287.9480041503906,284.4210021972656,269.1466684977214,260.783834584554,253.4071006774902,287.866200745759,284.6388942358761,273.502734186967,264.4379396175508,259.3539635637076,283.2877392347323,275.2868022862424,8.00093694848988,7.315870624879707,-2.266846727293358,-2.266846727293358,-2.266846727293358,-2.266846727293358,2.266846727293358,-2.266846727293358,-2.266846727293358,-2.266846727293358,-2.266846727293358,4.339996337890625,6.028499603271491,289.6000061035156,277.9548861694336,279.2389862060547,280.5230862426758,0.0,1.0124006382295172,1.0113382484798739,0.8396013707273969,0.0,1.0,0.0,0.022875177,0.022875177,0.2331044822931289,0.2331044822931289,-0.757884570926105,1,0.757884570926105,1,-0.757884570926105,-1,-0.757884570926105,1
2023-04-11,285.75,285.9800109863281,281.6400146484375,282.8299865722656,282.8299865722656,27276600.0,-2.266846727293358,1.787019358995254,1.507437696072968,1.741908214722504,1.829111487342807,287.0679992675781,285.0660003662109,270.2356679280599,261.5225011189779,253.8199005126953,286.1874626879279,284.3100019334015,274.1044924053733,265.0409575504922,259.8188353064513,283.2173157481989,275.8455566777997,7.371759070399264,7.327048313983618,0.2333570319428411,0.2333570319428411,0.2333570319428411,0.2333570319428411,-0.2333570319428411,0.2333570319428411,0.2333570319428411,0.2333570319428411,0.2333570319428411,5.050018310546875,6.020500183105474,285.9800109863281,276.3373069763184,277.5430068969727,278.748706817627,1.0,1.0070229311766234,1.0066035691384723,0.8653944469244675,0.0,1.0,1.0,0.0261452626436948,0.0164763138218474,0.8099651336669922,0.4508419743334961,-2.266846727293358,1,-2.266846727293358,1,2.266846727293358,1,-2.266846727293358,1
2023-04-12,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,283.489990234375,27403400.0,0.2333570319428411,1.800247357019457,1.489862831964406,1.66738292042673,1.82913218128195,286.3299987792969,285.8919982910156,271.3713343302409,262.2601676940918,254.235100402832,285.2883052034103,284.1609088972148,274.7100083943412,265.6458438679966,260.2875710475982,283.2592656691491,276.4118110153238,6.847454653825309,7.231129581951957,2.239940146834026,2.239940146834026,2.239940146834026,2.239940146834026,-2.239940146834026,2.239940146834026,2.239940146834026,2.239940146834026,-2.239940146834026,6.72998046875,5.993498229980474,287.010009765625,272.7349105834961,273.9390106201172,275.1431106567383,1.0,1.0015320487838049,1.003967457419005,0.8935337010547694,1.0,0.0,1.0,0.7932059168815613,0.4005467924407806,0.985179364681244,0.534198030840622,0.2333570319428411,1,0.2333570319428411,-1,0.2333570319428411,-1,0.2333570319428411,-1
2023-04-13,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,289.8399963378906,24222700.0,2.239940146834026,2.031166678309356,1.531416300210862,1.68985628058787,1.846121882119769,287.4299987792969,286.8249969482422,272.8236673990885,263.0850008646647,254.7162004089355,286.8055355815704,285.1934702500649,275.6861366487637,266.4390947686488,260.8727675880001,284.2716857720324,277.406491409588,6.865194362444413,7.157942538050449,-1.276560080113908,-1.276560080113908,-1.276560080113908,-1.276560080113908,1.276560080113908,-1.276560080113908,-1.276560080113908,-1.276560080113908,1.276560080113908,4.790008544921932,5.568998718261724,289.8999938964844,273.824313659668,275.0230133056641,276.2217129516602,0.0,1.002109306502194,1.0056525324022743,0.9062405589178923,0.0,0.0,2.0,0.001919515,0.0017396159999999,0.9968572854995728,0.995978146791458,2.239940146834026,1,-2.239940146834026,1,-2.239940146834026,1,-2.239940146834026,1
2023-04-14,287.0,288.4800109863281,283.6900024414062,286.1400146484375,286.1400146484375,20987900.0,-1.276560080113908,1.713626531151293,1.571166501975381,1.502194890856708,1.835312805649211,286.3380004882812,287.0339996337891,273.9913345336914,263.9238344828288,255.1608006286621,286.5836952705262,285.3655692315872,276.3605803906782,267.0850265679861,261.3731091139493,284.5591209837871,278.0534190569102,6.505701926876895,7.027494415815738,-0.9296054408187024,0.9296054408187024,0.9296054408187024,0.9296054408187024,-0.9296054408187024,0.9296054408187024,0.9296054408187024,0.9296054408187024,-0.9296054408187024,5.44000244140625,5.490499877929696,288.4800109863281,277.6481967163086,278.7619964599609,279.8757962036133,1.0,0.9975752031243827,1.0042686510577261,1.0459138900940732,1.0,3.0,1.0,0.7009904980659485,0.1930610198448392,0.9831972122192384,0.2852142833173275,-1.276560080113908,1,-1.276560080113908,-1,-1.276560080113908,1,-1.276560080113908,-1
2023-04-17,289.9299926757812,291.6000061035156,286.1600036621094,288.7999877929688,288.7999877929688,23836200.0,0.9296054408187024,1.781867354713746,1.52410723775287,1.49488462493262,1.818141016785384,286.2199951171875,287.0839996337891,275.1083343505859,264.8716677347819,255.6366004943848,287.3224594446737,285.9900089700202,277.1631228037292,267.7969925097888,261.9162156224448,285.2115620313535,278.8494611855071,6.362100845846385,6.894415701821868,0.1488894369654733,-0.1488894369654733,-0.1488894369654733,-0.1488894369654733,0.1488894369654733,-0.1488894369654733,-0.1488894369654733,-0.1488894369654733,0.1488894369654733,4.75,5.346499633789071,291.6000061035156,276.4009112548828,277.4990112304687,278.5971112060546,0.0,0.9969904121521793,1.0046590805023303,1.0195484068354554,3.0,3.0,3.0,0.9884139895439148,0.3182367573310751,0.9965609908103944,0.354288510650825,0.9296054408187024,-1,-0.9296054408187024,1,0.9296054408187024,-1,-0.9296054408187024,-1
2023-04-18,291.5700073242188,291.760009765625,287.010009765625,288.3699951171875,288.3699951171875,20161800.0,-0.1488894369654733,1.304383301545781,1.519257265994437,1.351300335304549,1.770255099838225,287.3279968261719,287.197998046875,276.158334350586,265.6741676330566,256.0998004150391,287.6716380021783,286.4227337240506,277.8861468239523,268.4715171854412,262.4400528401625,285.6974748137895,279.5546859211871,6.142788892602368,6.744090339977967,0.0277480636677113,0.0277480636677113,0.0277480636677113,0.0277480636677113,-0.0277480636677113,0.0277480636677113,0.0277480636677113,0.0277480636677113,-0.0277480636677113,4.509979248046932,5.297998046875011,291.760009765625,279.8377069091796,280.9070068359375,281.9763067626953,1.0,1.0004526451443985,1.0043603531810814,1.1242928209975134,0.0,4.0,0.0,0.0146454880014061,0.009141124000703,0.070862167,0.039161627,0.1488894369654733,-1,-0.1488894369654733,1,0.1488894369654733,1,0.1488894369654733,-1
2023-04-19,285.989990234375,289.0499877929688,284.5400085449219,288.4500122070312,288.4500122070312,17150300.0,0.0277480636677113,1.313978259657224,1.519101829180736,1.350982839891139,1.768491836091573,288.3200012207031,287.325,277.3016682942708,266.4386678059896,256.5340005493164,287.9310960704626,286.7913298118652,278.5676865260865,269.1265498090999,262.9551015404965,286.1209421050575,280.2135989793978,5.907343125659679,6.576740897114311,-0.8112417252349324,-0.8112417252349324,-0.8112417252349324,-0.8112417252349324,0.8112417252349324,-0.8112417252349324,-0.8112417252349324,-0.8112417252349324,0.8112417252349324,3.95001220703125,5.05249786376954,289.0499877929688,280.1044140625,281.164013671875,282.22361328125,0.0,1.0034629817130536,1.003974200542761,1.124441987215133,0.0,1.0,1.0,0.019895588979125,0.0122416414895625,0.553366482,0.289404651,-0.0277480636677113,1,0.0277480636677113,1,0.0277480636677113,-1,-0.0277480636677113,1
2023-04-20,285.25,289.0299987792969,285.0799865722656,286.1099853515625,286.1099853515625,23244400.0,-0.8112417252349324,0.8437241937525249,1.506528536142284,1.360736470842697,1.773091204012355,287.5739990234375,287.5019989013672,278.3820012410482,267.1731676737467,256.9193003845215,287.3240591641626,286.6674490009011,279.0542864503108,269.6833837613117,263.4136140912107,286.1192564506736,280.6503683402989,5.468888110374735,6.355170339766397,-0.1223220453167552,-0.1223220453167552,-0.1223220453167552,-0.1223220453167552,0.1223220453167552,-0.1223220453167552,-0.1223220453167552,-0.1223220453167552,0.1223220453167552,3.209991455078068,4.919998168945312,289.0299987792969,277.9344924926758,278.9449920654297,279.9554916381836,0.0,1.0002504334660123,1.0022904943185906,1.1071420281763291,2.0,5.0,2.0,0.992295504,0.2231955493779228,0.993900179862976,0.2385860029866095,-0.8112417252349324,-1,-0.8112417252349324,1,0.8112417252349324,-1,-0.8112417252349324,-1
2023-04-21,285.010009765625,286.2699890136719,283.0599975585938,285.760009765625,285.760009765625,21676400.0,-0.1223220453167552,0.623909073397295,1.228960656054181,1.301044880803794,1.770155554333948,287.497998046875,286.9179992675781,279.496667989095,267.9256678263346,257.3020004272461,286.8027093646501,286.5024600490327,279.4869137609762,270.2104862532564,263.8561169758526,286.0639877298969,281.0288602977304,5.035127432166462,6.09116175824641,-1.396283810049441,-1.396283810049441,-1.396283810049441,-1.396283810049441,1.396283810049441,-1.396283810049441,-1.396283810049441,-1.396283810049441,1.396283810049441,6.230010986328068,4.963998413085934,286.2699890136719,278.2060028076172,279.1900024414062,280.1740020751953,0.0,1.00202147924068,1.0010479816318716,0.9445951282594657,0.0,2.0,0.0,0.008353543,0.008353543,0.1327872425317764,0.1327872425317764,0.1223220453167552,1,-0.1223220453167552,1,0.1223220453167552,-1,0.1223220453167552,-1
2023-04-24,282.0899963378906,284.9500122070312,278.7200012207031,281.7699890136719,281.7699890136719,26611000.0,-1.396283810049441,0.6008645743404115,1.277070954758909,1.326980455173651,1.745496013280669,286.0919982910156,286.1559967041015,280.6026677449544,268.4885009765625,257.7021003723145,285.125135914324,285.6420107698762,279.6342089385695,270.5894863437618,264.2108471152153,285.4033725427853,281.0837587211335,4.319613821651842,5.736852170927497,2.253602524585892,-2.253602524585892,-2.253602524585892,-2.253602524585892,2.253602524585892,2.253602524585892,-2.253602524585892,-2.253602524585892,2.253602524585892,6.230010986328125,4.978498840332028,284.9500122070312,275.3491925048828,276.3419921875,277.3347918701172,0.0,0.9997763513124904,0.9981904802652835,0.962388669539062,2.0,0.0,3.0,0.9878986477851868,0.4515443199078888,0.9762451648712158,0.5160668437354691,-1.396283810049441,1,-1.396283810049441,1,1.396283810049441,1,1.396283810049441,1
2023-04-25,279.510009765625,281.6000061035156,275.3699951171875,275.4200134277344,275.4200134277344,45772200.0,-2.253602524585892,0.9422439139330352,1.274762251314382,1.382625342887957,1.774585400741738,283.502001953125,285.4149993896484,281.3193349202474,268.9428344726563,258.0530004882813,281.8900950854608,283.7834657985777,279.3623253572253,270.7478642809413,264.4328108045721,283.8674711404698,280.6642220327336,3.203249107736269,5.230131558289251,-7.243475679623285,7.243475679623285,7.243475679623285,7.243475679623285,-7.243475679623285,-7.243475679623285,7.243475679623285,7.243475679623285,-7.243475679623285,6.839996337890682,5.115997314453128,281.6000061035156,273.9973147583007,274.9930145263671,275.9887142944335,1.0,0.9932974880766101,0.9933281147730405,0.9219867535855548,2.0,1.0,3.0,0.989932656,0.3502718170672283,0.9718366265296936,0.4399942146597239,-2.253602524585892,1,-2.253602524585892,1,-2.253602524585892,1,-2.253602524585892,1
2023-04-26,296.7000122070312,299.5700073242188,292.7300109863281,295.3699951171875,295.3699951171875,64599200.0,7.243475679623285,3.832564459553216,2.702658021713681,2.125167797483221,1.9674783012899,284.8859985351563,286.6029998779297,282.4720011393229,269.8205009460449,258.4553004455566,286.3833950960364,285.8901074928703,280.3950782449649,271.5551472591789,265.045428315713,285.637090213811,281.753538557508,3.883551656303041,4.96081557789201,-3.202759796683103,3.202759796683103,3.202759796683103,3.202759796683103,-3.202759796683103,3.202759796683103,3.202759796683103,3.202759796683103,-3.202759796683103,9.950012207031191,5.476997375488281,299.5700073242188,270.3448120117187,271.3680114746094,272.3912109375,1.0,0.9940091298991822,1.0017254448133655,1.2717386480796322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.243475679623285,1,7.243475679623285,1,7.243475679623285,1,7.243475679623285,1
2023-04-27,295.9700012207031,305.2000122070312,295.25,304.8299865722656,304.8299865722656,46462600.0,3.202759796683103,3.900653092745043,2.789533244087418,2.192607377478348,1.989148295185989,288.6299987792969,288.1019989013672,283.7850006103516,270.7708340962728,258.9567002868652,292.5322589214462,289.3337218709422,281.9715239435004,272.6461255973128,265.8332413504962,288.5898434997271,283.4629050771196,5.126938422607452,4.994040146835099,0.7971732770402142,0.7971732770402142,0.7971732770402142,0.7971732770402142,-0.7971732770402142,0.7971732770402142,0.7971732770402142,0.7971732770402142,0.7971732770402142,5.619995117187386,5.608998107910151,305.2000122070312,287.5206130981446,288.6160125732422,289.7114120483399,1.0,1.0018326838409422,1.0110548367118117,1.2722447587928745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.202759796683103,-1,3.202759796683103,1,3.202759796683103,1,3.202759796683103,1
2023-04-28,304.010009765625,308.9299926757812,303.3099975585938,307.260009765625,307.260009765625,36446700.0,0.7971732770402142,3.835919438104201,2.715631185394761,2.185876663047339,1.978514950509503,292.9299987792969,290.213998413086,284.8203338623047,271.6793342590332,259.4791003417969,297.4415092028391,292.5930469427026,283.6030391578311,273.7810070454541,266.6535733983205,291.4621767714037,285.2256535725645,6.236523198839222,5.242536757235924,-0.5532813099654414,-0.5532813099654414,-0.5532813099654414,-0.5532813099654414,0.5532813099654414,-0.5532813099654414,-0.5532813099654414,-0.5532813099654414,-0.5532813099654414,3.45001220703125,5.467999267578119,308.9299926757812,292.8602163696289,293.9820159912109,295.1038156127929,0.0,1.0093586125447505,1.0165706680688347,1.242353345594938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7971732770402142,-1,0.7971732770402142,-1,0.7971732770402142,1,0.7971732770402142,1
2023-05-01,306.9700012207031,308.6000061035156,305.1499938964844,305.5599975585938,305.5599975585938,21294100.0,-0.5532813099654414,3.6915765424767,2.744871951181711,2.180586010493222,1.897545662409159,297.6880004882813,291.8899993896484,285.6913340250651,272.3620007832845,260.0327003479004,300.1476719880907,294.9506743274101,285.0196171191706,274.822941160639,267.423997639118,293.6310722771252,286.7319012752333,6.899171001891887,5.573863606167117,-0.0490881979587885,-0.0490881979587885,-0.0490881979587885,-0.0490881979587885,0.0490881979587885,-0.0490881979587885,-0.0490881979587885,-0.0490881979587885,-0.0490881979587885,5.269989013671818,5.515499877929676,308.6000061035156,296.9003942871093,297.993994140625,299.0875939941406,0.0,1.0198636510697754,1.017619887367715,1.2587771993276495,3.0,4.0,7.0,0.9907922744750975,0.2029936237192596,0.9967142343521118,0.5612688808618619,0.5532813099654414,1,0.5532813099654414,1,-0.5532813099654414,1,-0.5532813099654414,1
