Date_ROP_L01d,Open_ROP_L01d,High_ROP_L01d,Low_ROP_L01d,Close_ROP_L01d,Adj Close_ROP_L01d,Volume_ROP_L01d,Daily_Return_ROP_L01d,Vol5_ROP_L01d,Vol10_ROP_L01d,Vol20_ROP_L01d,Vol60_ROP_L01d,SMA5_ROP_L01d,SMA10_ROP_L01d,SMA30_ROP_L01d,SMA60_ROP_L01d,SMA100_ROP_L01d,EMA5_ROP_L01d,EMA10_ROP_L01d,EMA30_ROP_L01d,EMA60_ROP_L01d,EMA100_ROP_L01d,Short12_ROP_L01d,Long26_ROP_L01d,MACD_ROP_L01d,SIGNAL9_ROP_L01d,Ret5/10_ROP_L01d,Ret10/30_ROP_L01d,Ret30/60_ROP_L01d,Ret30/100_ROP_L01d,Emaret5/10_ROP_L01d,Emaret10/30_ROP_L01d,Emaret30/60_ROP_L01d,Emaret30/100_ROP_L01d,RetMACD_ROP_L01d,DayRange_ROP_L01d,average20r_ROP_L01d,PRVHI_ROP_L01d,HitLevel_ROP_L01d,hitlevel_2_ROP_L01d,hitlevel_1.8_ROP_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,426.1499938964844,427.4299926757812,421.0899963378906,424.3599853515625,424.3599853515625,655100.0,-1.219744105564677,1.690056294203283,1.210514867933569,1.388409672833688,1.736874148805854,435.2960021972656,434.6540008544922,431.3730000813802,405.1628336588541,408.9660009765625,431.8647339614689,433.688240017068,427.2854472023988,417.7342660384097,414.8250954380454,433.710403531928,429.1019870671558,4.60841646477212,7.104257544331289,-0.2380005850952592,-0.2380005850952592,-0.2380005850952592,0.2380005850952592,0.2380005850952592,0.2380005850952592,-0.2380005850952592,-0.2380005850952592,0.2380005850952592,6.709991455078125,8.084497070312494,427.4299926757812,417.3363040161133,419.0130035400391,420.6897030639648,0.0,1.0014770399939061,0.9957953527733948,0.8718715315940987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.219744105564677,1,-1.219744105564677,-1,-1.219744105564677,1,-1.219744105564677,-1
2022-12-19,424.0299987792969,428.1199951171875,421.4100036621094,423.3500061035156,423.3500061035156,282200.0,-0.2380005850952592,1.137192684872143,1.141787953411559,1.374571928585986,1.736931067573469,431.9900024414063,433.3070007324219,432.2836669921875,405.9186670939127,408.8426010131836,429.0264913421512,431.8085611236948,427.0315477766644,417.9183886634951,414.9939055502329,432.1164962352491,428.6759144031825,3.440581832066584,6.371522401878348,-0.274005821515386,0.274005821515386,0.274005821515386,-0.274005821515386,-0.274005821515386,-0.274005821515386,0.274005821515386,0.274005821515386,-0.274005821515386,6.47998046875,8.067497253417963,428.1199951171875,409.6440991210937,411.2609985351562,412.8778979492187,1.0,0.9969605884770164,0.9935571685417635,0.8306498406279178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2380005850952592,1,0.2380005850952592,1,-0.2380005850952592,1,0.2380005850952592,-1
2022-12-20,421.9200134277344,427.1799926757812,420.7000122070312,424.510009765625,424.510009765625,301000.0,0.274005821515386,0.9221746260367945,1.149051091956719,1.373458764567602,1.735945977238494,428.1220031738281,432.352001953125,432.6800008138021,406.7093338012695,408.7210009765625,427.5209974833092,430.4815517858639,426.8688679049845,418.1345073881552,415.1823432574683,430.9462675476146,428.3673288744745,2.578938673140101,5.613005656130699,-1.491127753562385,-1.491127753562385,1.491127753562385,-1.491127753562385,-1.491127753562385,-1.491127753562385,1.491127753562385,1.491127753562385,-1.491127753562385,7.980010986328182,7.988998413085938,427.1799926757812,410.371501159668,411.9850006103516,413.5985000610352,1.0,0.9902163081003715,0.9931226918081093,0.836611277746273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274005821515386,1,0.274005821515386,1,0.274005821515386,1,-0.274005821515386,1
2022-12-21,427.2300109863281,432.8200073242188,424.8399963378906,430.8399963378906,430.8399963378906,251000.0,1.491127753562385,1.377568371628797,1.270281792558291,1.416591115419162,1.700820295572737,426.5320007324219,432.0140014648438,433.1603342692057,407.7750005086263,408.705500793457,428.6273304348364,430.546723522596,427.1250697393656,418.5510807963432,415.4923957937143,430.929918130734,428.5504894273201,2.379428703413851,4.96629026558733,0.5408008987258253,0.5408008987258253,-0.5408008987258253,0.5408008987258253,0.5408008987258253,0.5408008987258253,-0.5408008987258253,-0.5408008987258253,0.5408008987258253,7.809997558593807,8.167498779296878,432.8200073242188,409.6041961669922,411.2019958496093,412.7997955322265,0.0,0.9873105947635172,0.9955419633157216,0.8967173228263692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.491127753562385,1,1.491127753562385,1,1.491127753562385,1,1.491127753562385,-1
2022-12-22,426.4100036621094,428.739990234375,420.9299926757812,428.510009765625,428.510009765625,369900.0,-0.5408008987258253,1.015447008416956,1.279008614560096,1.42039149214789,1.70150873774169,426.3140014648437,431.502001953125,433.5706675211588,408.7413340250651,408.7276010131836,428.5882235450993,430.1764119304195,427.2144207088017,418.8776030576311,415.7501703278116,430.5576245361019,428.5474909338612,2.010133602240614,4.375058932917987,-0.3733811461750012,-0.3733811461750012,0.3733811461750012,0.3733811461750012,-0.3733811461750012,-0.3733811461750012,0.3733811461750012,0.3733811461750012,-0.3733811461750012,5.059997558593807,8.099998474121103,428.739990234375,414.8515100097657,416.485009765625,418.1185095214844,1.0,0.9879768796788924,0.996308053297964,0.9004620357349526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5408008987258253,1,-0.5408008987258253,-1,-0.5408008987258253,1,0.5408008987258253,-1
2022-12-23,427.0400085449219,430.260009765625,425.2000122070312,430.1099853515625,430.1099853515625,189900.0,0.3733811461750012,0.7773835155420775,1.278038092163001,1.414909228524435,1.69327527999347,427.4640014648438,431.3800018310547,433.2933339436849,409.7973337809245,408.7306008911133,429.0954774805871,430.1643343706272,427.4012313309153,419.2458778869403,416.0345231005591,430.4887569692496,428.6632312610984,1.825525708151247,3.865152287964639,-0.7067979466779964,-0.7067979466779964,0.7067979466779964,0.7067979466779964,-0.7067979466779964,-0.7067979466779964,0.7067979466779964,0.7067979466779964,-0.7067979466779964,5.670013427734318,7.760498046875005,430.260009765625,410.9199935913086,412.5399932861328,414.159992980957,1.0,0.9909221559887134,0.9975152359118662,0.9032650762309519,0.0,1.0,0.0,0.003025747,0.003025747,0.026691349,0.026691349,0.3733811461750012,1,-0.3733811461750012,1,0.3733811461750012,1,-0.3733811461750012,1
2022-12-27,430.3399963378906,433.9400024414062,428.2699890136719,433.1499938964844,433.1499938964844,287800.0,0.7067979466779964,0.7361774070489661,1.108278629864236,1.263798109147196,1.668792598264167,429.4239990234375,430.7070007324219,433.119667561849,411.0225001017253,408.753600769043,430.4469829525529,430.7071815571467,427.7721192383714,419.7017505429909,416.3734433143398,430.8981780349781,428.9955840489047,1.902593986073327,3.472640627586377,1.609142633941465,1.609142633941465,-1.609142633941465,-1.609142633941465,1.609142633941465,1.609142633941465,-1.609142633941465,-1.609142633941465,1.609142633941465,10.35000610351562,8.044499206542971,433.9400024414062,413.1869140625,414.739013671875,416.29111328125,0.0,0.9970211728464997,0.9993958805059783,0.8769427821126401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7067979466779964,1,0.7067979466779964,1,0.7067979466779964,1,0.7067979466779964,1
2022-12-28,433.8399963378906,436.3399963378906,425.989990234375,426.1799926757812,426.1799926757812,200700.0,-1.609142633941465,1.194647962287152,1.128049316209858,1.320001491945285,1.633855387142768,429.7579956054688,428.9399993896484,432.906000773112,411.9215001424154,408.6962005615234,429.0246528602956,429.8840563059892,427.6694013956237,419.9141519243938,416.567632410606,430.1723033643324,428.7870217249697,1.385281639362688,3.055168829941639,2.508330429659279,-2.508330429659279,2.508330429659279,2.508330429659279,-2.508330429659279,-2.508330429659279,2.508330429659279,2.508330429659279,-2.508330429659279,9.850006103515682,7.710499572753915,436.3399963378906,416.2421041870116,417.8510040283202,419.4599038696288,1.0,1.0019070178043186,0.9980008482913312,0.8545818494094675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.609142633941465,1,-1.609142633941465,-1,-1.609142633941465,1,-1.609142633941465,1
2022-12-29,428.8599853515625,437.8200073242188,427.9700012207031,436.8699951171875,436.8699951171875,227500.0,2.508330429659279,1.532857590344329,1.415384538679086,1.237814411110616,1.643112152411983,430.9639953613281,428.747998046875,432.9366668701172,412.8701665242513,408.7548004150391,431.6397669459263,431.1542269989343,428.2629880873375,420.4700812094034,416.9696593948947,431.2027174801563,429.3857604947636,1.816956985392665,2.807526461031844,-1.094146733060638,1.094146733060638,-1.094146733060638,-1.094146733060638,1.094146733060638,-1.094146733060638,-1.094146733060638,-1.094146733060638,1.094146733060638,8.170013427734318,7.832501220703131,437.8200073242188,419.376897277832,420.9189971923828,422.4610971069336,0.0,1.0051685309891776,1.0011261398279026,1.1434545647349081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.508330429659279,1,-2.508330429659279,-1,2.508330429659279,1,2.508330429659279,-1
2022-12-30,434.4100036621094,436.4800109863281,428.3099975585938,432.0899963378906,432.0899963378906,271600.0,-1.094146733060638,1.624844031529868,1.282798018566357,1.217579273890033,1.652154726331278,431.6799926757812,428.9969970703125,432.9596669514974,413.7308329264323,408.7874005126953,431.7898434099145,431.3243668787446,428.5098918454377,420.8510620332883,417.2690720076274,431.3392219198077,429.5860742609211,1.753147658886576,2.59665070060279,0.5484957155393582,-0.5484957155393582,0.5484957155393582,0.5484957155393582,-0.5484957155393582,0.5484957155393582,0.5484957155393582,0.5484957155393582,-0.5484957155393582,6.69000244140625,7.728001403808596,436.4800109863281,420.5885046386719,422.1550048828125,423.7215051269532,1.0,1.006254112788181,1.0010791797702927,1.0535642697562986,0.0,0.0,1.0,0.001073785,0.001073785,0.9973382353782654,0.9973382353782654,-1.094146733060638,1,1.094146733060638,-1,-1.094146733060638,1,1.094146733060638,1
2023-01-03,435.8099975585938,436.7200012207031,430.0299987792969,434.4599914550781,434.4599914550781,334900.0,0.5484957155393582,1.632005482208038,1.205544176164288,1.227036482716224,1.652321259917185,432.5499938964844,430.0069976806641,433.1210001627604,414.6329996744792,408.7452005004883,432.6798927583023,431.8944804380779,428.8937692396081,421.2972564405601,417.6094862541115,431.8193403098493,429.947105164192,1.872235145657271,2.451767589613687,1.905813870585826,-1.905813870585826,1.905813870585826,1.905813870585826,-1.905813870585826,1.905813870585826,1.905813870585826,1.905813870585826,-1.905813870585826,9.17999267578125,7.799000549316409,436.7200012207031,419.4784078979492,421.0240081787109,422.5696084594726,1.0,1.0059138484479009,1.0018185282651164,0.9824843785374991,0.0,0.0,2.0,0.017317129,0.0120497875,0.9423581957817078,0.921290159390854,0.5484957155393582,-1,-0.5484957155393582,1,0.5484957155393582,1,0.5484957155393582,-1
2023-01-04,438.8399963378906,445.2799987792969,436.1000061035156,442.739990234375,442.739990234375,371300.0,1.905813870585826,1.802100137523006,1.297788386872875,1.25245409686944,1.614407919969609,434.4679931640625,431.94599609375,433.4453328450521,415.8558329264323,408.8356002807617,436.03325858366,433.8663913101319,429.7870738199156,422.0002968928163,418.107119996295,433.4994402982379,430.8947262805019,2.604714017736001,2.48235687523815,-1.540402258000301,1.540402258000301,-1.540402258000301,-1.540402258000301,1.540402258000301,-1.540402258000301,-1.540402258000301,-1.540402258000301,-1.540402258000301,7.3599853515625,7.872000122070313,445.2799987792969,419.562200012207,421.1220001220703,422.6818002319336,0.0,1.0058386860698325,1.0049943192580204,1.0361963684870767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.905813870585826,1,1.905813870585826,1,1.905813870585826,1,-1.905813870585826,-1
2023-01-05,439.4700012207031,441.489990234375,434.1300048828125,435.9200134277344,435.9200134277344,254800.0,-1.540402258000301,1.782602748067914,1.444644758380437,1.295180807287875,1.621176226662002,436.4159973144531,433.0869964599609,433.4926666259765,417.0358332316081,408.8038003540039,435.9955101983515,434.239777149696,430.1827473430008,422.4566810415021,418.4598505592938,433.8718361643142,431.2669697728894,2.604866391424821,2.506858778475484,1.777849091868954,-1.777849091868954,1.777849091868954,1.777849091868954,-1.777849091868954,1.777849091868954,1.777849091868954,1.777849091868954,1.777849091868954,7.02001953125,7.816500854492193,441.489990234375,427.9615985107422,429.5359985351562,431.1103985595703,1.0,1.007686679308553,1.0040432340403727,1.115400066347139,0.0,1.0,0.0,0.001091925,0.001091925,0.00216211,0.00216211,-1.540402258000301,1,-1.540402258000301,-1,-1.540402258000301,1,1.540402258000301,-1
2023-01-06,439.9299926757812,443.8500061035156,436.8299865722656,443.6700134277344,443.6700134277344,467300.0,1.777849091868954,1.593207950983232,1.474011358284596,1.352932047481854,1.630311851428168,437.7760009765625,434.3699981689453,433.8570007324219,418.3615000406901,408.8464004516601,438.5536779414791,435.9543655638848,431.0528935420158,423.1522001361326,418.9590617052035,435.3792480509942,432.1857137473223,3.193534303671868,2.644193883514761,-0.0586043135113414,-0.0586043135113414,-0.0586043135113414,-0.0586043135113414,0.0586043135113414,-0.0586043135113414,-0.0586043135113414,-0.0586043135113414,-0.0586043135113414,7.1400146484375,7.860002136230472,443.8500061035156,424.2936883544922,425.8569885253906,427.420288696289,0.0,1.0078412478347376,1.0059623496927994,1.089494007498825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.777849091868954,1,-1.777849091868954,1,1.777849091868954,1,-1.777849091868954,-1
2023-01-09,444.0,449.3900146484375,442.25,443.4100036621094,443.4100036621094,517500.0,-0.0586043135113414,1.421556983696182,1.451026309176351,1.352283947074262,1.630993873474409,440.0400024414063,435.8599975585938,434.1833343505859,419.6524998982748,408.9172006225586,440.1724531816892,437.3099361271983,431.8501264529896,423.8163904156729,419.443238773657,436.6147489142427,433.0171426298991,3.597606284343556,2.83487636368052,0.0112734923785892,0.0112734923785892,0.0112734923785892,0.0112734923785892,-0.0112734923785892,0.0112734923785892,0.0112734923785892,0.0112734923785892,0.0112734923785892,4.8900146484375,7.889503479003909,449.3900146484375,426.5580014038086,428.1300018310547,429.7020022583008,1.0,1.0095902466531137,1.006545739801481,1.0730189560526273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0586043135113414,1,-0.0586043135113414,-1,-0.0586043135113414,1,0.0586043135113414,1
2023-01-10,443.8900146484375,445.9100036621094,441.0199890136719,443.4599914550781,443.4599914550781,323100.0,0.0112734923785892,1.439677929370087,1.454941903013834,1.343965407456404,1.627095494836997,441.8400024414062,437.1949981689453,434.4193339029948,420.8684997558594,409.0118005371094,441.2682992728189,438.4281280049946,432.5991500015115,424.4604429087681,419.9188180346753,437.6678631512943,433.7906869873198,3.877176163974525,3.043336323739321,1.950569174933249,1.950569174933249,1.950569174933249,1.950569174933249,-1.950569174933249,1.950569174933249,1.950569174933249,1.950569174933249,1.950569174933249,8.480010986328182,7.914002990722662,445.9100036621094,432.0331069946289,433.6110076904297,435.1889083862305,1.0,1.0106245595030023,1.0064780772181476,1.0825739226186368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112734923785892,1,-0.0112734923785892,-1,0.0112734923785892,1,0.0112734923785892,-1
2023-01-11,445.9200134277344,452.4100036621094,443.9299926757812,452.1099853515625,452.1099853515625,304100.0,1.950569174933249,1.451323668135643,1.542617880623378,1.341705993767338,1.612378255871927,443.7140014648438,439.0909973144531,435.3553334554036,422.3506663004557,409.195400390625,444.8821946324001,440.9157384316433,433.8579135724825,425.3669852839416,420.5562668924354,439.8897281051817,435.1476720513377,4.74205605384401,3.383080269760259,-0.1946372329180262,-0.1946372329180262,-0.1946372329180262,-0.1946372329180262,0.1946372329180262,-0.1946372329180262,-0.1946372329180262,-0.1946372329180262,-0.1946372329180262,8.169982910156193,7.760502624511721,452.4100036621094,428.4991970825195,430.0819976806641,431.6647982788086,0.0,1.0105285787653715,1.0089959505978754,1.1497436009001534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.950569174933249,1,-1.950569174933249,1,1.950569174933249,1,-1.950569174933249,-1
2023-01-12,451.2900085449219,453.4299926757812,445.260009765625,451.2300109863281,451.2300109863281,345900.0,-0.1946372329180262,1.069561322703225,1.391271022507304,1.331526429498117,1.597307582444247,446.7760009765625,441.5959991455078,436.2213338216146,423.6888331095378,409.3745004272461,446.9981334170428,442.7910607143132,434.9786940507952,426.2149533397576,421.1636677655818,441.6343870099735,436.3389564168926,5.295430593080937,3.765550334424395,-0.0554041162850701,-0.0554041162850701,-0.0554041162850701,-0.0554041162850701,0.0554041162850701,-0.0554041162850701,-0.0554041162850701,-0.0554041162850701,-0.0554041162850701,7.110015869140682,7.464002990722662,453.4299926757812,435.3368978881836,436.8889984130859,438.4410989379883,0.0,1.0117301828845326,1.009501259343273,1.0448692505725974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1946372329180262,1,-0.1946372329180262,1,-0.1946372329180262,1,0.1946372329180262,1
