Date_IBM_L01d,Open_IBM_L01d,High_IBM_L01d,Low_IBM_L01d,Close_IBM_L01d,Adj Close_IBM_L01d,Volume_IBM_L01d,Daily_Return_IBM_L01d,Vol5_IBM_L01d,Vol10_IBM_L01d,Vol20_IBM_L01d,Vol60_IBM_L01d,SMA5_IBM_L01d,SMA10_IBM_L01d,SMA30_IBM_L01d,SMA60_IBM_L01d,SMA100_IBM_L01d,EMA5_IBM_L01d,EMA10_IBM_L01d,EMA30_IBM_L01d,EMA60_IBM_L01d,EMA100_IBM_L01d,Short12_IBM_L01d,Long26_IBM_L01d,MACD_IBM_L01d,SIGNAL9_IBM_L01d,Ret5/10_IBM_L01d,Ret10/30_IBM_L01d,Ret30/60_IBM_L01d,Ret30/100_IBM_L01d,Emaret5/10_IBM_L01d,Emaret10/30_IBM_L01d,Emaret30/60_IBM_L01d,Emaret30/100_IBM_L01d,RetMACD_IBM_L01d,DayRange_IBM_L01d,average20r_IBM_L01d,PRVHI_IBM_L01d,HitLevel_IBM_L01d,hitlevel_2_IBM_L01d,hitlevel_1.8_IBM_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-04-04,131.9900054931641,132.1499938964844,130.8899993896484,131.6000061035156,131.6000061035156,3382800.0,-0.3483200542042387,0.7709026640053908,1.428782492364596,1.244494886536532,1.186231142207706,130.7360015869141,128.5040008544922,127.881000773112,133.152333577474,137.7736001586914,130.6999195502277,129.3728246966537,129.3174171816849,131.8059473582708,133.4094684814289,129.0599380825558,129.0085921844287,0.0513458981271526,-1.057650819653866,0.4103292257509911,0.4103292257509911,-0.4103292257509911,-0.4103292257509911,0.4103292257509911,0.4103292257509911,0.4103292257509911,-0.4103292257509911,0.4103292257509911,1.240005493164091,2.17449989318848,132.1499938964844,127.8316011810303,128.2660011291504,128.7004010772705,1.0,1.017369114716897,1.0102579104745195,1.1480822523433118,0.0,0.0,1.0,0.001867463,0.001867463,0.9967806339263916,0.9967806339263916,-0.3483200542042387,1,-0.3483200542042387,-1,-0.3483200542042387,-1,-0.3483200542042387,-1
2023-04-05,131.3699951171875,132.6100006103516,131.3699951171875,132.1399993896484,132.1399993896484,2898700.0,0.4103292257509911,0.7703529179224882,1.158607882117719,1.243937091858869,1.188348802417311,131.2220001220703,129.3130004882813,127.9200007120768,132.9621668497721,137.7211001586914,131.1799461633679,129.8759473681072,129.499519259618,131.8168998838897,133.3843304796114,129.5337936682624,129.2405482737042,0.2932453945581699,-0.7874715768114586,-1.241107459681798,-1.241107459681798,1.241107459681798,1.241107459681798,-1.241107459681798,-1.241107459681798,-1.241107459681798,1.241107459681798,-1.241107459681798,2.27999877929679,2.161000061035153,132.6100006103516,127.3660941314698,127.8009941101074,128.2358940887451,0.0,1.0147626273196098,1.0100403409691001,0.9314039188158311,0.0,1.0,1.0,0.015142361,0.0128456704876415,0.6220839619636536,0.4814609289169311,0.4103292257509911,1,-0.4103292257509911,-1,-0.4103292257509911,1,-0.4103292257509911,1
2023-04-06,132.1600036621094,132.6000061035156,130.3200073242188,130.5,130.5,3050600.0,-1.241107459681798,1.033026810041204,1.254316242919471,1.228647691568565,1.18945145773441,131.4779998779297,130.026000213623,127.9103342692057,132.7238334655762,137.613800201416,130.9532974422453,129.9894114829968,129.5640664041588,131.7737228385163,133.3272150245696,129.682440796222,129.3338409941706,0.3485998020514387,-0.5602573010388793,0.406129332794562,0.406129332794562,-0.406129332794562,-0.406129332794562,0.406129332794562,0.406129332794562,0.406129332794562,-0.406129332794562,0.406129332794562,1.839996337890597,2.144999694824218,132.6000061035156,127.8558004760743,128.2880004882813,128.7202005004883,1.0,1.0111669947696704,1.0074151113406231,1.0208917100703914,0.0,0.0,1.0,0.0977199,0.0977199,0.7900359630584717,0.7900359630584717,-1.241107459681798,1,1.241107459681798,1,-1.241107459681798,-1,-1.241107459681798,1
2023-04-10,129.8300018310547,131.0800018310547,129.2400054931641,131.0299987792969,131.0299987792969,2614400.0,0.406129332794562,0.7972287235031671,1.205661432060203,1.217015580809273,1.190115915414968,131.4660003662109,130.6,127.9256673177083,132.4866668701172,137.4924002075195,130.9788645545958,130.1786091732332,129.6586426864258,131.749338443132,133.2817255939702,129.8897574090028,129.4594823115873,0.4302750974154321,-0.362150821348017,-0.4655427123822676,-0.4655427123822676,0.4655427123822676,0.4655427123822676,-0.4655427123822676,-0.4655427123822676,-0.4655427123822676,0.4655427123822676,-0.4655427123822676,0.9200134277344034,2.024000167846683,131.0800018310547,127.8810067749023,128.3100067138672,128.739006652832,0.0,1.0066309369541417,1.0061473646587946,0.9906704984487381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406129332794562,-1,0.406129332794562,-1,-0.406129332794562,1,0.406129332794562,-1
2023-04-11,130.5800018310547,131.1000061035156,130.1799926757812,130.4199981689453,130.4199981689453,3132400.0,-0.4655427123822676,0.6900966385107551,0.7454373373064235,1.22661566613815,1.189762867080927,131.1380004882812,130.7110000610352,127.9233337402344,132.2345001220703,137.3546002197266,130.792575759379,130.2224980815445,129.7077623949754,131.7057535161095,133.2250577241677,129.9713329105324,129.5306316343546,0.4407012761777764,-0.2015804018428583,-1.441500467111763,-1.441500467111763,1.441500467111763,1.441500467111763,-1.441500467111763,-1.441500467111763,-1.441500467111763,1.441500467111763,-1.441500467111763,2.720001220703097,1.988000106811529,131.1000061035156,126.627201461792,127.0320014953613,127.4368015289307,0.0,1.0032667520487686,1.0043777203342967,0.6077187483291666,0.0,1.0,0.0,0.019227725,0.019227725,0.026025005,0.026025005,0.4655427123822676,-1,0.4655427123822676,-1,-0.4655427123822676,1,0.4655427123822676,-1
2023-04-12,130.3999938964844,130.8899993896484,128.1699981689453,128.5399932861328,128.5399932861328,3957500.0,-1.441500467111763,0.8776324482521501,0.8895538322040859,1.264231371474064,1.199607227127709,130.5259979248047,130.6309997558594,127.8980000813802,131.9453333536784,137.196600189209,130.0417149349636,129.9165881187423,129.6324224524695,131.6019580987332,133.1322841709392,129.7511268144709,129.4572510159678,0.2938757985031089,-0.1024891617736649,0.4978931022886167,-0.4978931022886167,0.4978931022886167,0.4978931022886167,-0.4978931022886167,-0.4978931022886167,-0.4978931022886167,0.4978931022886167,-0.4978931022886167,2.389999389648409,2.025500106811529,130.8899993896484,126.7264058685302,127.1240058898925,127.5216059112549,0.0,0.9991961951508376,1.0009631319451442,0.7036321454093384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.441500467111763,-1,1.441500467111763,-1,-1.441500467111763,-1,1.441500467111763,-1
2023-04-13,128.0099945068359,128.3899993896484,126.0,127.9000015258789,127.9000015258789,5621500.0,-0.4978931022886167,0.7328763267726132,0.8903612033188975,1.239592921839511,1.199680042859604,129.6779983520508,130.4499992370606,127.8883333841959,131.6571666717529,137.0304001617432,129.3278104652687,129.549936010949,129.5206533604314,131.4805824733938,133.0286746136113,129.4663383085337,129.3418992018871,0.1244391066465482,-0.0571035080896222,-0.1876449264317971,0.1876449264317971,-0.1876449264317971,-0.1876449264317971,0.1876449264317971,-0.1876449264317971,0.1876449264317971,-0.1876449264317971,0.1876449264317971,2.52999877929679,2.006999969482423,128.3899993896484,126.433899154663,126.8389991760254,127.2440991973877,1.0,0.994082016944999,0.9982854059791929,0.7182690281884102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4978931022886167,-1,0.4978931022886167,-1,0.4978931022886167,-1,0.4978931022886167,-1
2023-04-14,128.4600067138672,129.8399963378906,127.3099975585938,128.1399993896484,128.1399993896484,4180600.0,0.1876449264317971,0.7222605544441644,0.8913150246978558,1.218848709302829,1.129938192735482,129.2059982299805,130.3419990539551,127.8620002746582,131.4526666005453,136.8509001922608,128.931873440062,129.2935838979852,129.4315789107035,131.3710551591726,132.9318691636318,129.2622861671667,129.2528695861657,0.0094165810009769,-0.0437994902715024,0.2497266242768963,-0.2497266242768963,0.2497266242768963,0.2497266242768963,-0.2497266242768963,0.2497266242768963,0.2497266242768963,0.2497266242768963,-0.2497266242768963,1.919998168945298,2.023500061035158,129.8399963378906,123.9745994567871,124.3759994506836,124.77739944458,0.0,0.9912844606326442,0.99720240984109,0.731276177178446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1876449264317971,-1,-0.1876449264317971,-1,-0.1876449264317971,-1,-0.1876449264317971,-1
2023-04-17,128.3000030517578,128.7200012207031,126.8000030517578,127.8199996948242,127.8199996948242,3662700.0,-0.2497266242768963,0.5964246846772165,0.7116194041848253,1.202114591369289,1.129343804663532,128.5639984130859,130.0149993896484,127.8013336181641,131.2393333435058,136.6527001953125,128.561248858316,129.0256594974105,129.3276060580661,131.2546271111612,132.8306440256356,129.0403959406525,129.146731075696,-0.1063351350435084,-0.0563066192259036,0.0312947235352879,-0.0312947235352879,0.0312947235352879,0.0312947235352879,-0.0312947235352879,0.0312947235352879,0.0312947235352879,0.0312947235352879,0.0312947235352879,1.329994201660099,1.991499710083002,128.7200012207031,125.3882962036133,125.7929962158203,126.1976962280273,0.0,0.9888397416961566,0.9964006334793909,0.5919730192894865,0.0,1.0,1.0,0.006528068,0.0059101404999999,0.931041956,0.472057534,0.2497266242768963,1,0.2497266242768963,1,0.2497266242768963,1,0.2497266242768963,1
2023-04-18,128.1399993896484,128.6799926757812,127.3499984741211,127.7799987792969,127.7799987792969,3193800.0,-0.0312947235352879,0.6320489965017992,0.6294584838684575,1.138114641605221,1.127031066288511,128.0359985351562,129.5869995117187,127.7210001627604,131.0156667073568,136.4637002563477,128.3008321653097,128.7991757304807,129.2277604271778,131.1407048707722,132.7306312484804,128.8464886850593,129.0454916463331,-0.1990029612737771,-0.0848458876354783,1.142588118970346,-1.142588118970346,1.142588118970346,1.142588118970346,-1.142588118970346,1.142588118970346,1.142588118970346,1.142588118970346,1.142588118970346,1.680000305175795,2.000999832153317,128.6799926757812,124.3387018585205,124.7370018005371,125.1353017425537,0.0,0.9880311992529605,0.9961308481801638,0.5530712468303333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0312947235352879,-1,-0.0312947235352879,-1,-0.0312947235352879,-1,-0.0312947235352879,-1
2023-04-19,126.5,126.9800033569336,125.3000030517578,126.3199996948242,126.3199996948242,7014400.0,-1.142588118970346,0.5125197681408196,0.6804738144496999,1.165052007021763,1.13099834437573,127.5919998168945,129.0589988708496,127.6566668192546,130.756666692098,136.2359001922607,127.6405546751479,128.3484164512705,129.0401629605743,130.982648963364,132.6036880493981,128.457798071177,128.8436033536287,-0.3858052824517415,-0.145037766598731,-0.0316663359911641,0.0316663359911641,-0.0316663359911641,-0.0316663359911641,0.0316663359911641,-0.0316663359911641,-0.0316663359911641,-0.0316663359911641,-0.0316663359911641,5.139999389648494,2.097499847412112,126.9800033569336,124.2777930450439,124.6779930114746,125.0781929779052,1.0,0.988633113019704,0.9944848421531451,0.5840716211366423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142588118970346,-1,1.142588118970346,-1,1.142588118970346,-1,1.142588118970346,-1
2023-04-20,130.1499938964844,130.9799957275391,125.8399963378906,126.3600006103516,126.3600006103516,9749600.0,0.0316663359911641,0.5279670677352992,0.6392531295671001,1.067117479586576,1.131304447187335,127.2839996337891,128.4809989929199,127.600333404541,130.5044999440511,136.0120001983643,127.2137033202158,127.9868862983761,128.86724926056,130.8310867222816,132.4800506743675,128.1350600002808,128.6596327800526,-0.5245727797718587,-0.2209447692333565,0.4985733225506181,-0.4985733225506181,0.4985733225506181,0.4985733225506181,-0.4985733225506181,0.4985733225506181,0.4985733225506181,0.4985733225506181,0.4985733225506181,1.430000305175795,2.052499771118166,130.9799957275391,122.3655036926269,122.7850036621094,123.2045036315918,0.0,0.9906834522729951,0.9939588890665112,0.599046629631407,4.0,3.0,6.0,0.9932718873023988,0.288495907067548,0.9979002475738524,0.5546958937963155,-0.0316663359911641,-1,-0.0316663359911641,1,-0.0316663359911641,1,-0.0316663359911641,1
2023-04-21,126.0,126.6999969482422,125.2699966430664,125.7300033569336,125.7300033569336,6725400.0,-0.4985733225506181,0.4752941139255235,0.5764728889762383,1.065594344202489,1.131219748228986,126.8020004272461,128.0039993286133,127.5860000610352,130.2540000915527,135.7856002807617,126.7191366657884,127.5765439453865,128.6648462990357,130.6638380873522,132.346386371052,127.7650512859197,128.4426231931549,-0.6775719072352473,-0.3122701968337347,0.2624686409319888,-0.2624686409319888,0.2624686409319888,0.2624686409319888,-0.2624686409319888,0.2624686409319888,0.2624686409319888,0.2624686409319888,0.2624686409319888,1.490005493163991,2.00099983215332,126.6999969482422,126.4644962310791,126.8749961853028,127.2854961395264,0.0,0.9906096769814089,0.9932792717761256,0.5409871890861822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4985733225506181,-1,-0.4985733225506181,1,-0.4985733225506181,-1,-0.4985733225506181,-1
2023-04-24,125.5500030517578,126.0500030517578,124.5599975585938,125.4000015258789,125.4000015258789,4043900.0,-0.2624686409319888,0.4744671513595998,0.5115497594256913,1.010992750108114,0.9804005999627644,126.318000793457,127.4409996032715,127.5843335469564,130.1031668345134,135.5778003692627,126.2794249524852,127.1808089600215,128.4542111523804,130.491253282058,132.2088341959,127.4011974766827,128.2172438103937,-0.8160463337110855,-0.4130254242092049,-0.3907478929881571,-0.3907478929881571,-0.3907478929881571,-0.3907478929881571,0.3907478929881571,-0.3907478929881571,-0.3907478929881571,-0.3907478929881571,-0.3907478929881571,1.430000305175696,1.883000183105465,126.0500030517578,122.2977973175049,122.6979972839356,123.0981972503662,1.0,0.9911880885012639,0.9929125784392546,0.5059875645705539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624686409319888,-1,-0.2624686409319888,-1,0.2624686409319888,-1,0.2624686409319888,-1
2023-04-25,124.9000015258789,126.1900024414062,124.7600021362305,125.8899993896484,125.8899993896484,4275400.0,0.3907478929881571,0.5783293496869899,0.5740909993092747,0.6856694144018971,0.9825117424408826,125.9400009155273,126.9879997253418,127.5946667989095,129.9615001678467,135.3718003082275,126.1496164315396,126.9461163108628,128.2887781354299,130.3403924987003,132.0837087541921,127.1687054632928,128.044855334783,-0.8761498714901848,-0.5056503136654009,0.0317744981501606,0.0317744981501606,0.0317744981501606,0.0317744981501606,-0.0317744981501606,0.0317744981501606,0.0317744981501606,0.0317744981501606,0.0317744981501606,1.430000305175795,1.911500167846675,126.1900024414062,121.9074026489258,122.2840026855469,122.660602722168,0.0,0.9917472610633984,0.9937256853342976,0.837270829427398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3907478929881571,-1,-0.3907478929881571,-1,-0.3907478929881571,1,-0.3907478929881571,-1
2023-04-26,125.8099975585938,126.5500030517578,125.120002746582,125.8499984741211,125.8499984741211,4070200.0,-0.0317744981501606,0.3334373532177374,0.4322202358528014,0.6851257732080888,0.9772059477363754,125.8460006713867,126.7190002441406,127.6346666971842,129.8040000915527,135.1413003540039,126.0497437790668,126.7468221587279,128.1314375121197,130.1931664651075,131.9602689466659,126.9658274649587,127.8822733451043,-0.9164458801456448,-0.5878094269614498,-0.8899505444271517,-0.8899505444271517,-0.8899505444271517,-0.8899505444271517,0.8899505444271517,-0.8899505444271517,-0.8899505444271517,-0.8899505444271517,-0.8899505444271517,1.559997558593707,1.93099937438964,126.5500030517578,121.9847020721435,122.3670021057128,122.7493021392822,1.0,0.9931107444734258,0.9945002299245962,0.6308626134861898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317744981501606,-1,0.0317744981501606,1,-0.0317744981501606,1,0.0317744981501606,1
2023-04-27,126.370002746582,127.0199966430664,125.4599990844727,126.9700012207031,126.9700012207031,3204900.0,0.8899505444271517,0.551263296235727,0.5392287869175687,0.7171897992413415,0.9848927389978928,125.968000793457,126.626000213623,127.7576667785645,129.6746668497721,134.9194003295898,126.3564962596122,126.7874001699961,128.0565061384799,130.0874889161106,131.8614517639736,126.966469581227,127.8146976321857,-0.8482280509586531,-0.6398931517608905,0.4410471396470166,0.4410471396470166,0.4410471396470166,0.4410471396470166,-0.4410471396470166,0.4410471396470166,0.4410471396470166,0.4410471396470166,0.4410471396470166,1.610000610351605,1.892499923706045,127.0199966430664,122.3018044281006,122.6880043029785,123.0742041778564,0.0,0.9948035994262163,0.9966013664622341,0.7518634362730428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8899505444271517,-1,0.8899505444271517,-1,0.8899505444271517,-1,0.8899505444271517,-1
2023-04-28,126.5800018310547,127.25,125.6399993896484,126.4100036621094,126.4100036621094,5060500.0,-0.4410471396470166,0.53610256973008,0.5422806480824208,0.7185981189908153,0.984733798706378,126.1040008544922,126.4530006408691,127.81466700236,129.5300003051758,134.6968003845215,126.3743320604446,126.7187826231076,127.9502801722625,129.9669156290942,131.75350229661,126.8808594398243,127.7106462269949,-0.8297867871705478,-0.677871878842822,0.2531503163896569,0.2531503163896569,0.2531503163896569,0.2531503163896569,-0.2531503163896569,0.2531503163896569,0.2531503163896569,0.2531503163896569,0.2531503163896569,0.6900024414061932,1.836500167846666,127.25,122.8564968109131,123.2349967956543,123.6134967803955,0.0,0.9972400829983618,0.9972817718452404,0.7546368877836598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4410471396470166,-1,0.4410471396470166,-1,0.4410471396470166,-1,0.4410471396470166,-1
2023-05-01,126.3499984741211,126.75,126.0599975585938,126.0899963378906,126.0899963378906,2725000.0,-0.2531503163896569,0.5345018414312421,0.5423625466296148,0.6186288696207419,0.9748392612268448,126.2419998168945,126.2800003051758,127.8946667989095,129.3583335876465,134.4836003112793,126.27955348626,126.6044578439772,127.8302618603675,129.8398035211859,131.641353663764,126.759188193373,127.5905980870612,-0.8314098936882459,-0.7085794818119068,0.7375626162197978,0.7375626162197978,0.7375626162197978,0.7375626162197978,-0.7375626162197978,0.7375626162197978,0.7375626162197978,0.7375626162197978,0.7375626162197978,3.180000305175795,1.903500366210922,126.75,123.2096996307373,123.5769996643067,123.944299697876,0.0,0.9996990775404698,0.9974337052324208,0.8767171615545793,0.0,0.0,1.0,0.003238611,0.003238611,0.9524909853935242,0.9524909853935242,0.2531503163896569,1,0.2531503163896569,1,0.2531503163896569,1,0.2531503163896569,1
2023-05-02,126.3000030517578,126.4499969482422,123.2699966430664,125.1600036621094,125.1600036621094,4445300.0,-0.7375626162197978,0.6184311073618273,0.5725253064253188,0.5889339289472892,0.9754643313085318,126.0960006713867,126.018000793457,127.8686668395996,129.1620002746582,134.2602003479004,125.9063702115431,126.3418298109104,127.6579871378993,129.6863674602325,131.5130100993748,126.5131598039478,127.4105540555833,-0.8973942516355038,-0.7463424357766262,-1.366256522717636,1.366256522717636,1.366256522717636,1.366256522717636,-1.366256522717636,1.366256522717636,1.366256522717636,1.366256522717636,1.366256522717636,2.309997558593707,1.956000518798807,126.4499969482422,122.562299194336,122.9429992675782,123.3236993408203,0.0,1.0006189582237346,0.9965533220468706,0.972138432317356,1.0,0.0,0.0,0.9344947338104248,0.9344947338104248,0.0113281914964318,0.0113281914964318,-0.7375626162197978,1,-0.7375626162197978,1,-0.7375626162197978,1,-0.7375626162197978,1
2023-05-03,125.4599990844727,125.5699996948242,123.2600021362305,123.4499969482422,123.4499969482422,4554200.0,-1.366256522717636,0.8266093275648252,0.6159270156473244,0.6383110655008382,0.9867983800503718,125.6160003662109,125.7310005187988,127.7646667480469,128.9498336791992,134.0220002746582,125.0875791237762,125.816042017698,127.3865038998569,129.481896295905,131.3533464726197,126.0419039799931,127.1171794550395,-1.075275475046439,-0.8121290436305888,0.7128369989243061,0.7128369989243061,0.7128369989243061,0.7128369989243061,-0.7128369989243061,0.7128369989243061,0.7128369989243061,0.7128369989243061,0.7128369989243061,1.759994506835909,1.981999969482398,125.5699996948242,122.1467958068848,122.5379959106446,122.9291960144044,0.0,0.9990853476699193,0.994210095292782,0.9649323800521138,0.0,1.0,1.0,0.0114635489881038,0.0063090604940519,0.7601834535598755,0.3813273507799377,-1.366256522717636,1,-1.366256522717636,1,-1.366256522717636,1,-1.366256522717636,1
2023-05-04,123.0299987792969,123.5199966430664,121.7600021362305,122.5699996948242,122.5699996948242,4468200.0,-0.7128369989243061,0.421954131473436,0.6259867463098107,0.6200819992563387,0.9893307870774406,124.7360000610352,125.3520004272461,127.7153333028158,128.7286670684815,133.7699002838135,124.2483859807922,125.2258525044482,127.0757616930806,129.2552767352138,131.1794188136535,125.5077648591979,126.7803513246532,-1.272586465455319,-0.904220527995535,-0.8811306467681319,-0.8811306467681319,-0.8811306467681319,-0.8811306467681319,0.8811306467681319,-0.8811306467681319,-0.8811306467681319,-0.8811306467681319,-0.8811306467681319,1.290000915527287,1.932500076293923,123.5199966430664,121.2095997619629,121.6059997558594,122.0023997497559,1.0,0.9950858353746942,0.9921943711772991,1.00952252615066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7128369989243061,1,-0.7128369989243061,-1,-0.7128369989243061,1,-0.7128369989243061,-1
2023-05-05,123.1100006103516,124.0999984741211,122.8099975585938,123.6500015258789,123.6500015258789,4970800.0,0.8811306467681319,0.8368404906340567,0.7225228486621521,0.6448620857748413,0.9979838395909442,124.1839996337891,125.1440002441406,127.724666595459,128.5231671651204,133.5359002685547,124.0489244958211,124.9393341447083,126.8547449080998,129.0714972201536,131.0303214416183,125.2219551156104,126.548473561781,-1.326518446170681,-0.9886801116305644,0.2021835801980779,0.2021835801980779,0.2021835801980779,0.2021835801980779,-0.2021835801980779,0.2021835801980779,0.2021835801980779,0.2021835801980779,0.2021835801980779,1.3699951171875,1.909000015258769,124.0999984741211,119.2684964752198,119.6549964904786,120.0414965057373,0.0,0.9923288323173411,0.9928732640126295,1.1204300339567905,0.0,0.0,1.0,0.059025913,0.059025913,0.933307946,0.933307946,0.8811306467681319,1,-0.8811306467681319,1,0.8811306467681319,1,-0.8811306467681319,1
2023-05-08,123.7600021362305,123.9199981689453,122.5500030517578,123.4000015258789,123.4000015258789,3663800.0,-0.2021835801980779,0.8399555773712197,0.7218641980106522,0.6254846560521713,0.9787615103154912,123.6460006713867,124.9440002441406,127.661666615804,128.3506671905517,133.2778002166748,123.8326168391737,124.6594554867393,126.6318582382792,128.8855465416528,130.8792259977423,124.941654563344,126.3152534109735,-1.373598847629495,-1.06566385883035,1.807133978410804,1.807133978410804,1.807133978410804,1.807133978410804,-1.807133978410804,1.807133978410804,1.807133978410804,1.807133978410804,1.807133978410804,1.309997558593693,1.928499221801733,123.9199981689453,119.9001984405518,120.2819984436036,120.6637984466553,0.0,0.9896113493227557,0.993367220766871,1.1540877798134859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2021835801980779,-1,-0.2021835801980779,1,-0.2021835801980779,1,-0.2021835801980779,1
2023-05-09,121.9000015258789,121.9700012207031,120.6600036621094,121.1699981689453,121.1699981689453,4540000.0,-1.807133978410804,1.048864451419523,0.8578999141771819,0.7105859647932159,0.9818473653418592,122.8479995727539,124.4720001220703,127.3903333028158,128.1101670583089,132.9838001251221,122.9450772824309,124.0250087016858,126.2794801692899,128.6325777425477,130.6869640605384,124.3613997334365,125.9341233930455,-1.572723659608968,-1.167075818986074,-0.7014925203976394,-0.7014925203976394,-0.7014925203976394,-0.7014925203976394,0.7014925203976394,-0.7014925203976394,-0.7014925203976394,-0.7014925203976394,-0.7014925203976394,1.389999389648409,1.861999130248999,121.9700012207031,119.6772998809815,120.0629997253418,120.4486995697022,1.0,0.9869528846027723,0.9912926317799949,1.207313339529349,0.0,0.0,1.0,0.033622809,0.033622809,0.6945311427116394,0.6945311427116394,1.807133978410804,1,-1.807133978410804,-1,-1.807133978410804,-1,-1.807133978410804,1
2023-05-10,121.9899978637695,122.4899978637695,121.0999984741211,122.0199966430664,122.0199966430664,4189200.0,0.7014925203976394,1.09812620153438,0.9198865323773918,0.7011848757903418,0.9697373786202398,122.5619995117188,124.0889999389648,127.1463333129883,127.8546669006348,132.7054000854492,122.6367170693094,123.6604610546641,126.0046747805013,128.4157718048598,130.5153409433607,124.0011838733795,125.6441880782322,-1.643004204852645,-1.262261496159388,0.917878337977435,0.917878337977435,0.917878337977435,0.917878337977435,-0.917878337977435,0.917878337977435,0.917878337977435,0.917878337977435,0.917878337977435,1.689994812011705,1.826998901367163,122.4899978637695,117.8736031341553,118.2460029602051,118.6184027862549,0.0,0.987694312727179,0.9917213313243094,1.3119029861283589,0.0,1.0,0.0,0.054834295,0.054834295,0.1120089814066886,0.1120089814066886,0.7014925203976394,1,-0.7014925203976394,-1,-0.7014925203976394,1,0.7014925203976394,1
2023-05-11,122.0199966430664,122.2399978637695,120.5500030517578,120.9000015258789,120.9000015258789,3446500.0,-0.917878337977435,1.124279754694574,0.8324981349271514,0.714914705692732,0.9689753552242772,122.2279998779297,123.4819999694824,126.8526664733887,127.6028336842855,132.4908000946045,122.0578118881659,123.1585593221577,125.6753410221385,128.1693531071882,130.3249381826185,123.524078896841,125.2927668521319,-1.768687955290957,-1.363546787985702,-1.604627615820526,-1.604627615820526,-1.604627615820526,-1.604627615820526,1.604627615820526,-1.604627615820526,-1.604627615820526,-1.604627615820526,-1.604627615820526,1.75,1.787998962402324,122.2399978637695,118.4706002807617,118.8360000610352,119.2013998413086,1.0,0.9898446729736916,0.9910623553892631,1.1644719688910083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.917878337977435,1,0.917878337977435,1,-0.917878337977435,1,-0.917878337977435,1
2023-05-12,121.4100036621094,122.8600006103516,121.1100006103516,122.8399963378906,122.8399963378906,4560500.0,1.604627615820526,1.335934745876564,1.063841654821036,0.825249732736107,0.994597451401003,122.065998840332,123.1249992370605,126.6399996439616,127.3768337249756,132.3176000213623,122.3185400380741,123.1006387795637,125.4924155586387,127.9946200983588,130.1767215124259,123.4188354262332,125.1110801473733,-1.692244721140085,-1.429286374616579,-0.4233183718360391,-0.4233183718360391,-0.4233183718360391,-0.4233183718360391,0.4233183718360391,-0.4233183718360391,-0.4233183718360391,-0.4233183718360391,-0.4233183718360391,1.350006103515597,1.759499359130839,122.8600006103516,118.3064001464844,118.6639999389648,119.0215997314453,1.0,0.9913989814961173,0.9936466719487127,1.289114812911093,1.0,1.0,1.0,0.8457492589950562,0.3023279066650187,0.6105166673660278,0.2609510135250218,1.604627615820526,1,1.604627615820526,-1,1.604627615820526,1,1.604627615820526,1
2023-05-15,123.0,123.6900024414062,122.3399963378906,123.3600006103516,123.3600006103516,2915700.0,0.4233183718360391,1.355945235489081,1.087061572563134,0.8370855344889369,0.991030913370626,122.0579986572266,122.8519996643066,126.3823331197103,127.1828337351481,132.162500076294,122.6656935621666,123.1477954760706,125.3548404006847,127.8426653610471,130.0417369401076,123.4097839160976,124.9813705520384,-1.571586635940776,-1.457746426881418,-0.081062316493457,-0.081062316493457,-0.081062316493457,-0.081062316493457,0.081062316493457,-0.081062316493457,-0.081062316493457,-0.081062316493457,-0.081062316493457,1.410003662109403,1.763499832153304,123.6900024414062,118.9891020202638,119.3410018920899,119.6929017639161,1.0,0.9935369305404095,0.9960851762547573,1.2986266370339494,0.0,1.0,1.0,0.002197619,0.0019612945,0.9854017496109008,0.4955502998054504,0.4233183718360391,1,-0.4233183718360391,-1,0.4233183718360391,1,0.4233183718360391,1
